"","sizeclass","data","area","season"
"1616",2,1494.77455813469,"9",3
"2447",3,4248.63596022413,"9",3
"3277",4,6655.00989808074,"9",3
"4109",5,16000.0668800865,"9",3
"53",1,11280.1620245924,"10",3
"885",2,8324.65918226568,"10",3
"1717",3,7104.63743097485,"10",3
"2549",4,5649.32460723509,"10",3
"3381",5,17293.3167768562,"10",3
"105",1,14218.3696044797,"11",3
"939",2,10694.0831335369,"11",3
"1771",3,10937.8044425196,"11",3
"2603",4,9721.93230281117,"11",3
"3436",5,11852.9623272422,"11",3
"159",1,9818.35898074412,"12",3
"989",2,1532.47501589043,"12",3
"1821",3,1069.49423857292,"12",3
"2653",4,494.81064097326,"12",3
"3485",5,6044.40891998772,"12",3
"209",1,17808.2508596381,"13",3
"1041",2,8095.7950710314,"13",3
"1873",3,9286.8791319326,"13",3
"2705",4,3384.18238024869,"13",3
"3539",5,8560.28783646945,"13",3
"263",1,14432.5931338933,"14",3
"1095",2,6720.97566328331,"14",3
"1928",3,10257.0428058302,"14",3
"2759",4,6409.02539136889,"14",3
"3589",5,5308.62538880568,"14",3
"3",1,9967.16600504442,"1",4
"833",2,4005.71422249457,"1",4
"1665",3,5268.61585709441,"1",4
"2498",4,2834.79378502275,"1",4
"3330",5,4834.36800130254,"1",4
"419",1,3452.25991707584,"2",4
"1250",2,2721.91301020586,"2",4
"2082",3,5948.84676636118,"2",4
"2914",4,4365.33508736037,"2",4
"3747",5,12561.1179891648,"2",4
"470",1,5863.78862172702,"3",4
"1301",2,4143.41732310908,"3",4
"2134",3,7100.65341492256,"3",4
"2965",4,4894.21028599928,"3",4
"3797",5,6043.06011662973,"3",4
"521",1,11868.8279968511,"4",4
"1354",2,5793.40799728484,"4",4
"2186",3,6296.75143153738,"4",4
"3019",4,3421.93377373034,"4",4
"3850",5,7484.67587050419,"4",4
"574",1,9910.97973863425,"5",4
"1406",2,6444.06139568921,"5",4
"2239",3,6471.05564487662,"5",4
"3070",4,3982.07101982377,"5",4
"3901",5,15760.420150604,"5",4
"626",1,6737.34653466557,"6",4
"1457",2,4236.20567131574,"6",4
"2289",3,4075.97906129595,"6",4
"3121",4,4801.57186472216,"6",4
"3954",5,19924.8658311387,"6",4
"678",1,4743.20534027691,"7",4
"1511",2,2867.54822043559,"7",4
"2342",3,4019.58104235786,"7",4
"3174",4,8200.27341238225,"7",4
"4006",5,30418.6986190115,"7",4
"731",1,3165.23333461561,"8",4
"1562",2,2260.66573702478,"8",4
"2393",3,6903.02215921461,"8",4
"3226",4,12535.8748491202,"8",4
"4057",5,33346.7699709488,"8",4
"782",1,1751.91552001246,"9",4
"1614",2,1395.64478679549,"9",4
"2445",3,4249.29560562213,"9",4
"3278",4,7077.17764322782,"9",4
"4111",5,15871.87472953,"9",4
"54",1,11797.4888138177,"10",4
"886",2,8494.18631940607,"10",4
"1718",3,7071.9652667321,"10",4
"2551",4,5537.04423057581,"10",4
"3382",5,17185.8866369979,"10",4
"106",1,14890.1206640752,"11",4
"937",2,10711.6244604027,"11",4
"1769",3,10762.3893786917,"11",4
"2601",4,9535.30283762404,"11",4
"3434",5,11686.0231797879,"11",4
"157",1,10002.3059382834,"12",4
"990",2,1574.85959396401,"12",4
"1823",3,1111.15575260226,"12",4
"2654",4,513.669587028557,"12",4
"3486",5,5965.3849492716,"12",4
"210",1,18163.2901262679,"13",4
"1043",2,8228.40567710599,"13",4
"1874",3,9458.83011930917,"13",4
"2706",4,3465.26922051055,"13",4
"3537",5,8484.95841373129,"13",4
"261",1,15075.1638371573,"14",4
"1093",2,6861.93139201626,"14",4
"1926",3,10236.0546430956,"14",4
"2757",4,6251.70973691012,"14",4
"3590",5,5258.49482797313,"14",4
"18",1,8257.96090814931,"1",5
"853",2,3609.10111903227,"1",5
"1685",3,5126.56549195437,"1",5
"2516",4,3076.94876966965,"1",5
"3348",5,4787.41476987082,"1",5
"435",1,3069.8609902332,"2",5
"1268",2,2491.29803665071,"2",5
"2100",3,5614.03681277601,"2",5
"2932",4,4499.12823356948,"2",5
"3763",5,12586.5111015344,"2",5
"488",1,5107.38352931224,"3",5
"1321",2,3677.72215431729,"3",5
"2152",3,6472.0495957365,"3",5
"2985",4,4787.67895938373,"3",5
"3817",5,6023.63670475217,"3",5
"541",1,11063.4087957457,"4",5
"1372",2,5470.35592204143,"4",5
"2204",3,6086.95227655825,"4",5
"3035",4,3502.6883401039,"4",5
"3868",5,7396.03926128468,"4",5
"592",1,9092.60712532634,"5",5
"1424",2,6056.92539762892,"5",5
"2255",3,6217.27591900672,"5",5
"3088",4,4026.98874481823,"5",5
"3921",5,15636.578664656,"5",5
"644",1,6407.41340373593,"6",5
"1477",2,4082.76162823219,"6",5
"2309",3,3961.22467957828,"6",5
"3141",4,4752.6225369982,"6",5
"3972",5,19851.3101124962,"6",5
"696",1,4427.95412842844,"7",5
"1527",2,2680.38439606088,"7",5
"2360",3,3887.74177206298,"7",5
"3192",4,8217.59460988416,"7",5
"4024",5,30218.5917290599,"7",5
"747",1,2934.8965158911,"8",5
"1580",2,2074.70299743707,"8",5
"2413",3,6438.78926301009,"8",5
"3244",4,12280.6771099509,"8",5
"4076",5,33467.7173962726,"8",5
"801",1,1536.25341792166,"9",5
"1632",2,1243.63357640103,"9",5
"2465",3,4093.97989225647,"9",5
"3296",4,7522.99518184812,"9",5
"4127",5,15758.6817353849,"9",5
"72",1,11253.1264879871,"10",5
"904",2,8027.62453097589,"10",5
"1736",3,6642.40897186808,"10",5
"2567",4,5394.72874557887,"10",5
"3400",5,17098.9944741323,"10",5
"124",1,14345.0929751301,"11",5
"957",2,10034.5769301566,"11",5
"1789",3,10049.2120482805,"11",5
"2621",4,9270.27844288044,"11",5
"3452",5,11529.9197541227,"11",5
"177",1,9385.85165192143,"12",5
"1008",2,1528.9504912811,"12",5
"1839",3,1109.11212012618,"12",5
"2672",4,536.829422501621,"12",5
"3504",5,5888.1438085325,"12",5
"228",1,17066.0436038815,"13",5
"1059",2,7820.91847974698,"13",5
"1892",3,9112.63624257488,"13",5
"2724",4,3514.91432079652,"13",5
"3557",5,8415.63113863063,"13",5
"281",1,14449.0361027554,"14",5
"1113",2,6536.4700880681,"14",5
"1944",3,9621.7447487085,"14",5
"2777",4,5988.32077998721,"14",5
"3608",5,5207.60735216218,"14",5
"19",1,7348.60291695106,"1",6
"851",2,3444.54760329235,"1",6
"1683",3,5248.74890360527,"1",6
"2517",4,3380.23734226198,"1",6
"3349",5,4744.54321545576,"1",6
"437",1,2922.9320096257,"2",6
"1269",2,2403.31500243208,"2",6
"2101",3,5537.70353954352,"2",6
"2933",4,4693.84886497915,"2",6
"3765",5,12610.1704615416,"2",6
"489",1,4743.54329298574,"3",6
"1319",2,3433.15606165195,"3",6
"2150",3,6181.68289913401,"3",6
"2983",4,4720.01727391535,"3",6
"3815",5,6009.17120226096,"3",6
"539",1,11126.0240897094,"4",6
"1373",2,5484.28752530227,"4",6
"2205",3,6205.28654828584,"4",6
"3037",4,3616.0185796762,"4",6
"3869",5,7319.24839864019,"4",6
"593",1,8915.34469269977,"5",6
"1425",2,5982.42541912401,"5",6
"2257",3,6264.92755352252,"5",6
"3089",4,4115.73241438846,"5",6
"3919",5,15528.4101105612,"5",6
"642",1,6511.36762687407,"6",6
"1475",2,4135.45323019891,"6",6
"2307",3,4037.7625547218,"6",6
"3139",4,4760.15212185406,"6",6
"3973",5,19777.6626439921,"6",6
"697",1,4439.52798078245,"7",6
"1529",2,2645.04996217971,"7",6
"2361",3,3949.97982901259,"7",6
"3193",4,8294.03916641103,"7",6
"4025",5,30009.6157946505,"7",6
"749",1,2952.69654013591,"8",6
"1581",2,2028.33693244458,"8",6
"2411",3,6324.88557232868,"8",6
"3242",4,12121.0331039117,"8",6
"4077",5,33577.3635894115,"8",6
"800",1,1480.56603256018,"9",6
"1630",2,1193.98323781615,"9",6
"2463",3,4200.43988458262,"9",6
"3297",4,8118.31029126791,"9",6
"4129",5,15661.5245245964,"9",6
"73",1,11446.9303076595,"10",6
"905",2,7942.50686112309,"10",6
"1737",3,6519.30390958611,"10",6
"2569",4,5314.46957859938,"10",6
"3401",5,17033.027890799,"10",6
"125",1,14855.2960403546,"11",6
"955",2,9932.07684423883,"11",6
"1787",3,9857.65312879148,"11",6
"2619",4,9088.88228482265,"11",6
"3450",5,11387.5129716755,"11",6
"175",1,9481.79908061042,"12",6
"1009",2,1582.40045617036,"12",6
"1841",3,1175.46969397195,"12",6
"2673",4,573.474364863334,"12",6
"3505",5,5814.12060851206,"12",6
"229",1,17264.5960533805,"13",6
"1061",2,7851.81938058869,"13",6
"1893",3,9191.27733618366,"13",6
"2725",4,3591.23452465979,"13",6
"3555",5,8353.13648757656,"13",6
"279",1,14852.2957895923,"14",6
"1111",2,6562.38433326876,"14",6
"1942",3,9434.86933038839,"14",6
"2775",4,5735.22943219734,"14",6
"3609",5,5157.31283133433,"14",6
"21",1,6510.35159790806,"1",7
"852",2,3279.94060106655,"1",7
"1684",3,5373.07928179051,"1",7
"2514",4,3720.93739704659,"1",7
"3346",5,4706.18922621714,"1",7
"434",1,2759.93313426972,"2",7
"1266",2,2301.83334100228,"2",7
"2098",3,5430.37839182845,"2",7
"2930",4,4911.18132426543,"2",7
"3762",5,12631.9109607678,"2",7
"486",1,4353.54525300234,"3",7
"1320",2,3176.90394877794,"3",7
"2153",3,5886.58040302755,"3",7
"2984",4,4651.18867664401,"3",7
"3816",5,6000.65492194968,"3",7
"540",1,11166.8385816059,"4",7
"1370",2,5493.79556530338,"4",7
"2202",3,6338.872587914,"4",7
"3034",4,3731.47980272801,"4",7
"3866",5,7254.85994838297,"4",7
"590",1,8650.17878919712,"5",7
"1422",2,5848.0045945736,"5",7
"2254",3,6294.20001508688,"5",7
"3086",4,4213.49288355093,"5",7
"3920",5,15437.5129318291,"5",7
"645",1,6543.34585737199,"6",7
"1476",2,4144.74451902944,"6",7
"2308",3,4103.08976102944,"6",7
"3140",4,4782.70153955725,"6",7
"3970",5,19705.6244455208,"6",7
"694",1,4423.57306722415,"7",7
"1526",2,2594.6838755801,"7",7
"2358",3,4006.82601807416,"7",7
"3190",4,8359.65050778135,"7",7
"4022",5,29794.8547645595,"7",7
"746",1,2980.64219726375,"8",7
"1578",2,1988.32235295477,"8",7
"2412",3,6220.9664858682,"8",7
"3245",4,11954.5258473598,"8",7
"4075",5,33676.7958518051,"8",7
"798",1,1450.04684564402,"9",7
"1633",2,1162.04198029542,"9",7
"2464",3,4358.05051207823,"9",7
"3294",4,8805.82893926815,"9",7
"4126",5,15581.6705501228,"9",7
"70",1,11492.7196005421,"10",7
"902",2,7749.76251729663,"10",7
"1734",3,6359.73377546819,"10",7
"2566",4,5249.26073968982,"10",7
"3398",5,16989.803744784,"10",7
"122",1,15293.6451172553,"11",7
"956",2,9779.19978832729,"11",7
"1788",3,9659.9717233351,"11",7
"2620",4,8913.15153554245,"11",7
"3453",5,11260.5281261356,"11",7
"176",1,9539.93484653679,"12",7
"1006",2,1641.86958700458,"12",7
"1838",3,1255.69303909889,"12",7
"2670",4,619.862314022809,"12",7
"3502",5,5743.72526202519,"12",7
"226",1,17395.9557998536,"13",7
"1058",2,7837.86106781532,"13",7
"1890",3,9227.59076159919,"13",7
"2722",4,3663.88179678664,"13",7
"3556",5,8298.53920908909,"13",7
"280",1,15146.3432968802,"14",7
"1112",2,6537.32053792069,"14",7
"1945",3,9181.16780646959,"14",7
"2776",4,5451.76033568496,"14",7
"3606",5,5107.7863408531,"14",7
"20",1,5753.79505878355,"1",8
"850",2,3118.65352225861,"1",8
"1682",3,5497.66161015822,"1",8
"2515",4,4097.94047322963,"1",8
"3347",5,4673.18680691758,"1",8
"436",1,2587.6111652915,"2",8
"1267",2,2190.98771496705,"2",8
"2099",3,5296.88672934663,"2",8
"2931",4,5149.26138925891,"2",8
"3764",5,12652.2221953199,"2",8
"487",1,3955.63600013213,"3",8
"1318",2,2918.71822936584,"3",8
"2151",3,5593.59861216665,"3",8
"2982",4,4582.38455034963,"3",8
"3814",5,5997.30270220909,"3",8
"538",1,11185.9965718651,"4",8
"1371",2,5498.91526011771,"4",8
"2203",3,6485.90176725068,"4",8
"3036",4,3847.28732445283,"4",8
"3867",5,7203.74174509233,"4",8
"591",1,8312.93375751016,"5",8
"1423",2,5662.34609888467,"5",8
"2256",3,6305.23905995905,"5",8
"3087",4,4318.95528007289,"5",8
"3918",5,15365.6367590537,"5",8
"643",1,6505.10040956043,"6",8
"1474",2,4112.17476120741,"6",8
"2306",3,4156.19256654063,"6",8
"3138",4,4819.45313627118,"6",8
"3971",5,19636.8685430814,"6",8
"695",1,4381.85762041152,"7",8
"1528",2,2531.58345004332,"7",8
"2359",3,4057.4372713596,"7",8
"3191",4,8413.68573066499,"7",8
"4023",5,29578.6546484344,"7",8
"748",1,3018.12783737637,"8",8
"1579",2,1954.67291379127,"8",8
"2410",3,6127.78153242409,"8",8
"3243",4,11784.359278998,"8",8
"4074",5,33765.8420083956,"8",8
"799",1,1442.59835053859,"9",8
"1631",2,1146.23290231999,"9",8
"2462",3,4567.4790107583,"9",8
"3295",4,9586.71708402858,"9",8
"4128",5,15520.9528712946,"9",8
"71",1,11394.7798555408,"10",8
"903",2,7464.73729399093,"10",8
"1735",3,6170.50908170476,"10",8
"2568",4,5198.92151405105,"10",8
"3399",5,16970.3011153696,"10",8
"123",1,15650.1001149582,"11",8
"954",2,9582.83253563378,"11",8
"1786",3,9460.01565493454,"11",8
"2618",4,8745.38004514616,"11",8
"3451",5,11150.0924781942,"11",8
"174",1,9560.43059859335,"12",8
"1007",2,1706.74330500132,"12",8
"1840",3,1350.21360463011,"12",8
"2671",4,676.765235353392,"12",8
"3503",5,5678.35544147581,"12",8
"227",1,17459.7184903388,"13",8
"1060",2,7781.51038427572,"13",8
"1891",3,9222.46630527159,"13",8
"2723",4,3731.68499808011,"13",8
"3554",5,8252.47311668071,"13",8
"278",1,15325.2938147001,"14",8
"1110",2,6464.51593598298,"14",8
"1943",3,8872.97747803931,"14",8
"2774",4,5149.2436179945,"14",8
"3607",5,5060.13597378967,"14",8
"22",1,4832.59421271928,"1",9
"858",2,2867.88230388466,"1",9
"1690",3,5577.45490209732,"1",9
"2522",4,4349.35190384162,"1",9
"3354",5,4645.79000614754,"1",9
"441",1,2292.99961415719,"2",9
"1271",2,2007.67119173626,"2",9
"2104",3,5102.84766905301,"2",9
"2936",4,5215.06355416006,"2",9
"3770",5,12671.4860114307,"2",9
"494",1,3388.93346547968,"3",9
"1326",2,2580.4676183097,"3",9
"2158",3,5267.9134802968,"3",9
"2989",4,4355.51332340096,"3",9
"3822",5,5999.83103190652,"3",9
"546",1,10632.4036587938,"4",9
"1378",2,5322.2759852227,"4",9
"2210",3,6593.61618251861,"4",9
"3041",4,3821.73580632943,"4",9
"3871",5,7167.23253913139,"4",9
"596",1,7529.63700819055,"5",9
"1428",2,5259.63168390136,"5",9
"2262",3,6250.20015967466,"5",9
"3094",4,4274.41789550014,"5",9
"3926",5,15313.6352029085,"5",9
"650",1,6085.07611589236,"6",9
"1481",2,3910.18277739162,"6",9
"2314",3,4164.06048578619,"6",9
"3146",4,4697.95660546057,"6",9
"3978",5,19573.1701258978,"6",9
"702",1,4103.75125676354,"7",9
"1533",2,2378.80960387365,"7",9
"2363",3,4069.61485286516,"7",9
"3196",4,8157.24791496749,"7",9
"4028",5,29364.661399802,"7",9
"754",1,2913.51363071841,"8",9
"1586",2,1865.25855610416,"8",9
"2418",3,5999.83444281361,"8",9
"3246",4,11204.0137488892,"8",9
"4079",5,33846.5674833755,"8",9
"803",1,1385.41832176686,"9",9
"1636",2,1108.71526585129,"9",9
"2469",3,4793.50224901213,"9",9
"3302",4,10091.0790504037,"9",9
"4133",5,15479.9213971567,"9",9
"77",1,10612.384598694,"10",9
"909",2,6875.90807553774,"10",9
"1740",3,5912.84543514493,"10",9
"2574",4,4981.29073852285,"10",9
"3406",5,16974.6374794022,"10",9
"130",1,15130.993408252,"11",9
"962",2,9048.48499311617,"11",9
"1794",3,9190.54510207375,"11",9
"2626",4,8284.83328408833,"11",9
"3456",5,11057.9653217481,"11",9
"181",1,9073.39470681145,"12",9
"1014",2,1718.98476637263,"12",9
"1845",3,1448.2587332171,"12",9
"2677",4,718.80008855969,"12",9
"3509",5,5618.13232891704,"12",9
"232",1,16595.6835670019,"13",9
"1066",2,7437.93972267764,"13",9
"1898",3,9107.19564640711,"13",9
"2730",4,3659.64651196726,"13",9
"3562",5,8216.07470797406,"13",9
"286",1,14627.3980580703,"14",9
"1118",2,6143.38457188564,"14",9
"1948",3,8457.58859953204,"14",9
"2781",4,4667.22761979337,"14",9
"3614",5,5014.94192121531,"14",9
"23",1,4276.40247756873,"1",10
"855",2,2725.82103965286,"1",10
"1689",3,5695.25074785894,"1",10
"2521",4,4772.47525909859,"1",10
"3353",5,4624.33158091894,"1",10
"442",1,2127.49207353626,"2",10
"1274",2,1892.94758462141,"2",10
"2106",3,4933.05978707658,"2",10
"2938",4,5477.22619043028,"2",10
"3768",5,12690.9947172428,"2",10
"493",1,3034.54948136415,"3",10
"1324",2,2347.93737591973,"3",10
"2154",3,4997.48788140658,"3",10
"2987",4,4292.37389406487,"3",10
"3820",5,6008.49093084744,"3",10
"545",1,10610.3396250351,"4",10
"1377",2,5318.8807054745,"4",10
"2209",3,6760.17768965572,"4",10
"3042",4,3928.12910795045,"4",10
"3874",5,7144.97908790342,"4",10
"598",1,7118.73838007287,"5",10
"1430",2,5008.63608755497,"5",10
"2260",3,6226.03955070152,"5",10
"3093",4,4386.66745311385,"5",10
"3924",5,15282.7499642826,"5",10
"646",1,5928.40569554289,"6",10
"1479",2,3806.71085883712,"6",10
"2312",3,4189.83437784482,"6",10
"3145",4,4758.81511561382,"6",10
"3977",5,19515.5922784982,"6",10
"701",1,4021.6211935225,"7",10
"1534",2,2299.91753214553,"7",10
"2366",3,4104.95902743887,"7",10
"3198",4,8185.03315559957,"7",10
"4030",5,29156.087414864,"7",10
"752",1,2965.74353247125,"8",10
"1585",2,1845.19284216204,"8",10
"2416",3,5930.8318520468,"8",10
"3247",4,11041.4364861663,"8",10
"4082",5,33919.742428429,"8",10
"804",1,1420.43728561482,"9",10
"1634",2,1122.67748566196,"9",10
"2470",3,5110.06066533234,"9",10
"3301",4,11018.523692841,"9",10
"4134",5,15459.8921245624,"9",10
"75",1,10277.5379024414,"10",10
"907",2,6473.69363791037,"10",10
"1739",3,5686.09431340523,"10",10
"2572",4,4961.32597233537,"10",10
"3405",5,17003.7717096874,"10",10
"129",1,15289.7492929876,"11",10
"961",2,8795.01085872688,"11",10
"1793",3,8997.94328546098,"11",10
"2624",4,8144.31876114408,"11",10
"3457",5,10985.2901869391,"11",10
"182",1,9023.51981871583,"12",10
"1013",2,1789.94705228222,"12",10
"1846",3,1571.41779897408,"12",10
"2675",4,796.614621692838,"12",10
"3507",5,5565.25259093518,"12",10
"231",1,16529.682583904,"13",10
"1064",2,7310.88982971435,"13",10
"1897",3,9024.70563689206,"13",10
"2729",4,3712.15288225031,"13",10
"3561",5,8189.75693390436,"13",10
"285",1,14572.1506311811,"14",10
"1116",2,5993.42799814416,"14",10
"1949",3,8080.25694220026,"14",10
"2782",4,4366.65245766701,"14",10
"3613",5,4972.75973333392,"14",10
"26",1,3798.17377591138,"1",11
"856",2,2593.58723030274,"1",11
"1688",3,5806.63268449765,"1",11
"2520",4,5215.07508083194,"1",11
"3352",5,4609.34282312113,"1",11
"439",1,1967.31917004429,"2",11
"1270",2,1778.94138164947,"2",11
"2102",3,4751.63565862151,"2",11
"2934",4,5750.44886614915,"2",11
"3769",5,12710.535987686,"2",11
"492",1,2704.89408837579,"3",11
"1325",2,2131.06681915663,"3",11
"2157",3,4743.27060159937,"3",11
"2990",4,4232.32647074268,"3",11
"3821",5,6023.72557319895,"3",11
"544",1,10568.8150797771,"4",11
"1376",2,5311.40210178246,"4",11
"2208",3,6933.62741828982,"4",11
"3039",4,4028.46251831069,"4",11
"3870",5,7138.01411764947,"4",11
"594",1,6684.81650720739,"5",11
"1426",2,4735.88086874604,"5",11
"2261",3,6185.14984414811,"5",11
"3092",4,4501.65726693499,"5",11
"3925",5,15273.473931554,"5",11
"649",1,5721.38431265101,"6",11
"1482",2,3673.5217331865,"6",11
"2313",3,4201.04626082025,"6",11
"3144",4,4831.4999574825,"6",11
"3976",5,19466.0165995705,"6",11
"700",1,3922.00117535311,"7",11
"1531",2,2215.40131171034,"7",11
"2362",3,4131.64320081039,"7",11
"3194",4,8199.73308028419,"7",11
"4026",5,28956.43370019,"7",11
"753",1,3025.53462013266,"8",11
"1584",2,1831.55219076527,"8",11
"2417",3,5874.65904121379,"8",11
"3249",4,10883.6595674611,"8",11
"4078",5,33985.6454342053,"8",11
"806",1,1477.51463858963,"9",11
"1635",2,1151.45366810068,"9",11
"2467",3,5485.31006600073,"9",11
"3300",4,12022.6520531591,"9",11
"4131",5,15461.4097712118,"9",11
"78",1,9844.84347692499,"10",11
