"","sizeclass","data","area","season"
"2621",4,2883.42740687353,"11",5
"3452",5,11529.9197541227,"11",5
"177",1,2919.37529781364,"12",5
"1008",2,475.564760808073,"12",5
"1839",3,344.978233844047,"12",5
"2672",4,166.975423574904,"12",5
"3504",5,5888.1438085325,"12",5
"228",1,5308.2222025513,"13",5
"1059",2,2432.6184839405,"13",5
"1892",3,2834.39437689049,"13",5
"2724",4,1093.27895034055,"13",5
"3557",5,8415.63113863063,"13",5
"281",1,4494.22818940103,"14",5
"1113",2,2033.1036561927,"14",5
"1944",3,2992.74748663829,"14",5
"2777",4,1862.60729540722,"14",5
"3608",5,5207.60735216218,"14",5
"19",1,2285.70945128846,"1",6
"851",2,1071.39208652805,"1",6
"1683",3,1632.57085897738,"1",6
"2517",4,1051.38902293717,"1",6
"3349",5,4744.54321545576,"1",6
"437",1,909.148772273976,"2",6
"1269",2,747.527098356473,"2",6
"2101",3,1722.44730893962,"2",6
"2933",4,1459.97475096311,"2",6
"3765",5,12610.1704615416,"2",6
"489",1,1475.43170585029,"3",6
"1319",2,1067.84886141622,"3",6
"2150",3,1922.75064894664,"3",6
"2983",4,1468.11417287863,"3",6
"3815",5,6009.17120226096,"3",6
"539",1,3460.6385328632,"4",6
"1373",2,1705.83279187002,"4",6
"2205",3,1930.09232797883,"4",6
"3037",4,1124.72641902249,"4",6
"3869",5,7319.24839864019,"4",6
"593",1,2773.02881321734,"5",6
"1425",2,1860.77360236433,"5",6
"2257",3,1948.64306624764,"5",6
"3089",4,1280.15741017139,"5",6
"3919",5,15528.4101105612,"5",6
"642",1,2025.29578666291,"6",6
"1475",2,1286.29137272107,"6",6
"2307",3,1255.90566502067,"6",6
"3139",4,1480.59771598149,"6",6
"3973",5,19777.6626439921,"6",6
"697",1,1380.87078314257,"7",6
"1529",2,822.716340236376,"7",6
"2361",3,1228.60172601607,"7",6
"3193",4,2579.77794232049,"7",6
"4025",5,30009.6157946505,"7",6
"749",1,918.406731843874,"8",6
"1581",2,630.893919467561,"8",6
"2411",3,1967.29240841711,"8",6
"3242",4,3770.12613664068,"8",6
"4077",5,33577.3635894115,"8",6
"800",1,460.515258767519,"9",6
"1630",2,371.376546290336,"9",6
"2463",3,1306.50482170058,"9",6
"3297",4,2525.11923299597,"9",6
"4129",5,15661.5245245964,"9",6
"73",1,3560.4532028944,"10",6
"905",2,2470.43733408373,"10",6
"1737",3,2027.76428803766,"10",6
"2569",4,1653.01261772755,"10",6
"3401",5,17033.027890799,"10",6
"125",1,4620.59128039191,"11",6
"955",2,3089.27318163205,"11",6
"1787",3,3066.1244291793,"11",6
"2619",4,2827.00594587124,"11",6
"3450",5,11387.5129716755,"11",6
"175",1,2949.21878603307,"12",6
"1009",2,492.189837887228,"12",6
"1841",3,365.618093613035,"12",6
"2673",4,178.373466447091,"12",6
"3505",5,5814.12060851206,"12",6
"229",1,5369.97995644346,"13",6
"1061",2,2442.22990013831,"13",6
"1893",3,2858.85490264656,"13",6
"2725",4,1117.01758655018,"13",6
"3555",5,8353.13648757656,"13",6
"279",1,4619.65808239478,"14",6
"1111",2,2041.16402301992,"14",6
"1942",3,2934.621756524,"14",6
"2775",4,1783.88576259066,"14",6
"3609",5,5157.31283133433,"14",6
"21",1,2024.97976101332,"1",7
"852",2,1020.19272455574,"1",7
"1684",3,1671.24257980812,"1",7
"2514",4,1157.36036797737,"1",7
"3346",5,4706.18922621714,"1",7
"434",1,858.449602083253,"2",7
"1266",2,715.962242385348,"2",7
"2098",3,1689.06489499432,"2",7
"2930",4,1527.57383909952,"2",7
"3762",5,12631.9109607678,"2",7
"486",1,1354.12671549385,"3",7
"1320",2,988.14420422789,"3",7
"2153",3,1830.96196855769,"3",7
"2984",4,1446.70572598335,"3",7
"3816",5,6000.65492194968,"3",7
"540",1,3473.33347242271,"4",7
"1370",2,1708.79017263196,"4",7
"2202",3,1971.64292974477,"4",7
"3034",4,1160.63947784052,"4",7
"3866",5,7254.85994838297,"4",7
"590",1,2690.55161059187,"5",7
"1422",2,1818.96334909617,"5",7
"2254",3,1957.74797269262,"5",7
"3086",4,1310.56482649968,"5",7
"3920",5,15437.5129318291,"5",7
"645",1,2035.24229547698,"6",7
"1476",2,1289.18133519892,"6",7
"2308",3,1276.2250392706,"6",7
"3140",4,1487.61148686389,"6",7
"3970",5,19705.6244455208,"6",7
"694",1,1375.9081668294,"7",7
"1526",2,807.050472660433,"7",7
"2358",3,1246.28316466179,"7",7
"3190",4,2600.18569394031,"7",7
"4022",5,29794.8547645595,"7",7
"746",1,927.098949036916,"8",7
"1578",2,618.447784663052,"8",7
"2412",3,1934.96941576445,"8",7
"3245",4,3718.33571956279,"8",7
"4075",5,33676.7958518051,"8",7
"798",1,451.022570869117,"9",7
"1633",2,361.441537551088,"9",7
"2464",3,1355.52803127681,"9",7
"3294",4,2738.96503326997,"9",7
"4126",5,15581.6705501228,"9",7
"70",1,3574.69550455262,"10",7
"902",2,2410.48613337994,"10",7
"1734",3,1978.13159352162,"10",7
"2566",4,1632.73006047312,"10",7
"3398",5,16989.803744784,"10",7
"122",1,4756.9353772711,"11",7
"956",2,3041.72230216132,"11",7
"1788",3,3004.63760482615,"11",7
"2620",4,2772.34665361512,"11",7
"3453",5,11260.5281261356,"11",7
"176",1,2967.3013346668,"12",7
"1006",2,510.687116341904,"12",7
"1838",3,390.570762881317,"12",7
"2670",4,192.801974153654,"12",7
"3502",5,5743.72526202519,"12",7
"226",1,5410.83809198647,"13",7
"1058",2,2437.88830653328,"13",7
"1890",3,2870.14983048781,"13",7
"2722",4,1139.61379407252,"13",7
"3556",5,8298.53920908909,"13",7
"280",1,4711.1186190616,"14",7
"1112",2,2033.36818011485,"14",7
"1945",3,2855.7104345243,"14",7
"2776",4,1695.71553481145,"14",7
"3606",5,5107.7863408531,"14",7
"20",1,1789.66041508404,"1",8
"850",2,970.025991563318,"1",8
"1682",3,1709.99266722361,"1",8
"2515",4,1274.62340479334,"1",8
"3347",5,4673.18680691758,"1",8
"436",1,804.850576852269,"2",8
"1267",2,681.484818863351,"2",8
"2099",3,1647.54364829598,"2",8
"2931",4,1601.62626251509,"2",8
"3764",5,12652.2221953199,"2",8
"487",1,1230.3610214811,"3",8
"1318",2,907.838118061951,"3",8
"2151",3,1739.83291232831,"3",8
"2982",4,1425.30489054075,"3",8
"3814",5,5997.30270220909,"3",8
"538",1,3479.29237371292,"4",8
"1371",2,1710.38260250701,"4",8
"2203",3,2017.37488568565,"4",8
"3036",4,1196.66024939781,"4",8
"3867",5,7203.74174509233,"4",8
"591",1,2585.65491593596,"5",8
"1423",2,1761.21613059709,"5",8
"2256",3,1961.18155720966,"5",8
"3087",4,1343.36785031387,"5",8
"3918",5,15365.6367590537,"5",8
"643",1,2023.34643138967,"6",8
"1474",2,1279.05083772595,"6",8
"2306",3,1292.7421358968,"6",8
"3138",4,1499.04270350579,"6",8
"3971",5,19636.8685430814,"6",8
"695",1,1362.9329942528,"7",8
"1528",2,787.423716301474,"7",8
"2359",3,1262.02528888369,"7",8
"3191",4,2616.99280966604,"7",8
"4023",5,29578.6546484344,"7",8
"748",1,938.758482537547,"8",8
"1579",2,607.981463105635,"8",8
"2410",3,1905.98516784519,"8",8
"3243",4,3665.40711013954,"8",8
"4074",5,33765.8420083956,"8",8
"799",1,448.705790951523,"9",8
"1631",2,356.524281937611,"9",8
"2462",3,1420.66867150626,"9",8
"3295",4,2981.85248181625,"9",8
"4128",5,15520.9528712946,"9",8
"71",1,3544.2323262674,"10",8
"903",2,2321.83188792294,"10",8
"1735",3,1919.27514477345,"10",8
"2568",4,1617.07254773044,"10",8
"3399",5,16970.3011153696,"10",8
"123",1,4867.80713975659,"11",8
"954",2,2980.64423188353,"11",8
"1786",3,2942.44326931084,"11",8
"2618",4,2720.16300924226,"11",8
"3451",5,11150.0924781942,"11",8
"174",1,2973.67633338648,"12",8
"1007",2,530.865437587611,"12",8
"1840",3,419.970439584149,"12",8
"2671",4,210.501058804319,"12",8
"3503",5,5678.35544147581,"12",8
"227",1,5430.67083923498,"13",8
"1060",2,2420.36098992512,"13",8
"1891",3,2868.55591959168,"13",8
"2723",4,1160.70330180284,"13",8
"3554",5,8252.47311668071,"13",8
"278",1,4766.77938812433,"14",8
"1110",2,2010.72303672815,"14",8
"1943",3,2759.85091476935,"14",8
"2774",4,1601.62073494101,"14",8
"3607",5,5060.13597378967,"14",8
"22",1,1503.13010392421,"1",9
"858",2,892.026111800285,"1",9
"1690",3,1734.81157274835,"1",9
"2522",4,1352.8224161709,"1",9
"3354",5,4645.79000614754,"1",9
"441",1,713.214599987453,"2",9
"1271",2,624.466047477646,"2",9
"2104",3,1587.18973898225,"2",9
"2936",4,1622.09336788594,"2",9
"3770",5,12671.4860114307,"2",9
"494",1,1054.0938651028,"3",9
"1326",2,802.62864799905,"3",9
"2158",3,1638.53180891152,"3",9
"2989",4,1354.73886411064,"3",9
"3822",5,5999.83103190652,"3",9
"546",1,3307.10283403121,"4",9
"1378",2,1655.44072244367,"4",9
"2210",3,2050.87837741059,"4",9
"3041",4,1188.7127052007,"4",9
"3871",5,7167.23253913139,"4",9
"596",1,2342.01829502759,"5",9
"1428",2,1635.95583896068,"5",9
"2262",3,1944.06225766521,"5",9
"3094",4,1329.51494221636,"5",9
"3926",5,15313.6352029085,"5",9
"650",1,1892.70207508716,"6",9
"1481",2,1216.22325107989,"6",9
"2314",3,1295.18937349894,"6",9
"3146",4,1461.25242256246,"6",9
"3978",5,19573.1701258978,"6",9
"702",1,1276.43079090373,"7",9
"1533",2,739.90493918886,"7",9
"2363",3,1265.81300383518,"7",9
"3196",4,2537.23039147149,"7",9
"4028",5,29364.661399802,"7",9
"754",1,906.219279698656,"8",9
"1586",2,580.170021290637,"8",9
"2418",3,1866.18850509275,"8",9
"3246",4,3484.8964364545,"8",9
"4079",5,33846.5674833755,"8",9
"803",1,430.920514802364,"9",9
"1636",2,344.854796290384,"9",9
"2469",3,1490.97093953273,"9",9
"3302",4,3138.72922783758,"9",9
"4133",5,15479.9213971567,"9",9
"77",1,3300.87610557779,"10",9
"909",2,2138.68244781526,"10",9
"1740",3,1839.13144414748,"10",9
"2574",4,1549.38067131015,"10",9
"3406",5,16974.6374794022,"10",9
"130",1,4706.34418970269,"11",9
"962",2,2814.44077225885,"11",9
"1794",3,2858.62714854902,"11",9
"2626",4,2576.91454468283,"11",9
"3456",5,11057.9653217481,"11",9
"181",1,2822.18868960663,"12",9
"1014",2,534.673021732544,"12",9
"1845",3,450.466396379847,"12",9
"2677",4,223.575579545606,"12",9
"3509",5,5618.13232891704,"12",9
"232",1,5161.92141668027,"13",9
"1066",2,2313.49677134165,"13",9
"1898",3,2832.70213385847,"13",9
"2730",4,1138.2964510823,"13",9
"3562",5,8216.07470797406,"13",9
"286",1,4549.70589198218,"14",9
"1118",2,1910.83833723931,"14",9
"1948",3,2630.64835799845,"14",9
"2781",4,1451.69447886053,"14",9
"3614",5,5014.94192121531,"14",9
"23",1,1330.13222662298,"1",10
"855",2,847.839376173624,"1",10
"1689",3,1771.45079261404,"1",10
"2521",4,1484.43070459002,"1",10
"3353",5,4624.33158091894,"1",10
"442",1,661.735134552717,"2",10
"1274",2,588.782416720642,"2",10
"2106",3,1534.3789161723,"2",10
"2938",4,1703.63643427143,"2",10
"3768",5,12690.9947172428,"2",10
"493",1,943.866270683504,"3",10
"1324",2,730.302441406073,"3",10
"2154",3,1554.4186306327,"3",10
"2987",4,1335.09997600994,"3",10
"3820",5,6008.49093084744,"3",10
"545",1,3300.24003697092,"4",10
"1377",2,1654.38465463079,"4",10
"2209",3,2102.68566859052,"4",10
"3042",4,1221.80527773691,"4",10
"3874",5,7144.97908790342,"4",10
"598",1,2214.21238573787,"5",10
"1430",2,1557.8861686731,"5",10
"2260",3,1936.5473418502,"5",10
"3093",4,1364.42904461653,"5",10
"3924",5,15282.7499642826,"5",10
"646",1,1843.97130754166,"6",10
"1479",2,1184.0393455327,"6",10
"2312",3,1303.20608488485,"6",10
"3145",4,1480.18185356052,"6",10
"3977",5,19515.5922784982,"6",10
"701",1,1250.88505603324,"7",10
"1534",2,715.366349198544,"7",10
"2366",3,1276.80645589459,"7",10
"3198",4,2545.87271271769,"7",10
"4030",5,29156.087414864,"7",10
"752",1,922.464868339857,"8",10
"1585",2,573.928781626081,"8",10
"2416",3,1844.72593926064,"8",10
"3247",4,3434.32840465717,"8",10
"4082",5,33919.742428429,"8",10
"804",1,441.812813317635,"9",10
"1634",2,349.197605140297,"9",10
"2470",3,1589.43326934497,"9",10
"3301",4,3427.20160942126,"9",10
"4134",5,15459.8921245624,"9",10
"75",1,3196.72538917537,"10",10
"907",2,2013.57766913564,"10",10
"1739",3,1768.60277524156,"10",10
"2572",4,1543.17083043519,"10",10
"3405",5,17003.7717096874,"10",10
"129",1,4755.72362009085,"11",10
"961",2,2735.60017749841,"11",10
"1793",3,2798.72027950978,"11",10
"2624",4,2533.20890746625,"11",10
"3457",5,10985.2901869391,"11",10
"182",1,2806.67560441337,"12",10
"1013",2,556.745131141862,"12",10
"1846",3,488.773792192899,"12",10
"2675",4,247.77901193134,"12",10
"3507",5,5565.25259093518,"12",10
"231",1,5141.3924708975,"13",10
"1064",2,2273.97917263435,"13",10
"1897",3,2807.04444129891,"13",10
"2729",4,1154.62803249514,"13",10
"3561",5,8189.75693390436,"13",10
"285",1,4532.52173232257,"14",10
"1116",2,1864.19584454276,"14",10
"1949",3,2513.28311930197,"14",10
"2782",4,1358.20358043275,"14",10
"3613",5,4972.75973333392,"14",10
"26",1,1181.38397125947,"1",11
"856",2,806.709372113363,"1",11
"1688",3,1806.09503018615,"1",11
"2520",4,1622.09695314197,"1",11
"3352",5,4609.34282312113,"1",11
"439",1,611.914954650575,"2",11
"1270",2,553.321927348253,"2",11
"2102",3,1477.94875525763,"2",11
"2934",4,1788.61961532703,"2",11
"3769",5,12710.535987686,"2",11
"492",1,841.330257248406,"3",11
"1325",2,662.847023430477,"3",11
"2157",3,1475.34688792147,"3",11
"2990",4,1316.4228254598,"3",11
"3821",5,6023.72557319895,"3",11
"544",1,3287.32424241388,"4",11
"1376",2,1652.05850973842,"4",11
"2208",3,2156.63547218487,"4",11
"3039",4,1253.01298169536,"4",11
"3870",5,7138.01411764947,"4",11
"594",1,2079.24532640179,"5",11
"1426",2,1473.04838541477,"5",11
"2261",3,1923.82900752383,"5",11
"3092",4,1400.19547630746,"5",11
"3925",5,15273.473931554,"5",11
"649",1,1779.57937660697,"6",11
"1482",2,1142.61219989033,"6",11
"2313",3,1306.69342896553,"6",11
"3144",4,1502.78974677536,"6",11
"3976",5,19466.0165995705,"6",11
"700",1,1219.89924558183,"7",11
"1531",2,689.078423994384,"7",11
"2362",3,1285.10630118006,"7",11
"3194",4,2550.4449772916,"7",11
"4026",5,28956.43370019,"7",11
"753",1,941.062288246062,"8",11
"1584",2,569.68599341563,"8",11
"2417",3,1827.25394817914,"8",11
"3249",4,3385.25347186311,"8",11
"4078",5,33985.6454342053,"8",11
"806",1,459.566153186917,"9",11
"1635",2,358.148148926037,"9",11
"2467",3,1706.15084292887,"9",11
"3300",4,3739.5256946146,"9",11
"4131",5,15461.4097712118,"9",11
"78",1,3062.14011506275,"10",11
"910",2,1877.1158455097,"10",11
"1742",3,1694.88000633189,"10",11
"2573",4,1541.46524660712,"10",11
"3404",5,17058.1414053037,"10",11
"128",1,4774.19249683795,"11",11
"960",2,2650.06014291343,"11",11
