"","sizeclass","data","area","season"
"1927",3,12786.650686214,"14",1
"2760",4,8336.88765260902,"14",1
"3591",5,5404.97005095987,"14",1
"2",1,15470.810596365,"1",2
"834",2,5522.38213304144,"1",2
"1666",3,6449.06122546447,"1",2
"2500",4,3079.63957077747,"1",2
"3332",5,4938.06085799638,"1",2
"420",1,4623.23301696342,"2",2
"1252",2,3579.99599868351,"2",2
"2084",3,7560.75655338231,"2",2
"2916",4,5246.78283061006,"2",2
"3748",5,12502.9518477853,"2",2
"472",1,8064.60458122952,"3",2
"1302",2,5743.60001588733,"3",2
"2133",3,9736.71234365356,"3",2
"2966",4,6416.76057643062,"3",2
"3798",5,6095.34992956304,"3",2
"522",1,14868.8306709418,"4",2
"1356",2,7347.36479269486,"4",2
"2188",3,7864.37982211192,"4",2
"3020",4,4118.25744550755,"4",2
"3852",5,7692.06638665018,"4",2
"576",1,12415.6016827252,"5",2
"1408",2,7970.20817514244,"5",2
"2240",3,8032.38553332459,"5",2
"3072",4,4939.82555854592,"5",2
"3902",5,16049.537471404,"5",2
"625",1,7865.31923424474,"6",2
"1458",2,4992.68779289278,"6",2
"2290",3,4948.97070472207,"6",2
"3122",4,6235.61415654227,"6",2
"3956",5,20063.7804759441,"6",2
"680",1,5837.33760269958,"7",2
"1512",2,3640.19749751872,"7",2
"2344",3,4951.06119161116,"7",2
"3176",4,10238.1106700158,"7",2
"4008",5,30774.7101234401,"7",2
"732",1,4081.71774240257,"8",2
"1564",2,3063.28931066573,"8",2
"2394",3,9199.92928396104,"8",2
"3225",4,16374.0972464287,"8",2
"4060",5,33069.7389629869,"8",2
"783",1,2626.40452014108,"9",2
"1613",2,2078.62075860975,"9",2
"2446",3,5516.01316183794,"9",2
"3280",4,8086.8804086113,"9",2
"4112",5,16140.816935245,"9",2
"56",1,13604.2542146652,"10",2
"888",2,10267.7689924008,"10",2
"1720",3,9062.93806785303,"10",2
"2552",4,7395.81397589113,"10",2
"3384",5,17419.3440226429,"10",2
"108",1,17285.7856598197,"11",2
"938",2,13575.277664592,"11",2
"1770",3,14199.1959327733,"11",2
"2602",4,12679.8277635207,"11",2
"3433",5,12029.2324869122,"11",2
"158",1,12283.040589903,"12",2
"992",2,1917.47712557545,"12",2
"1824",3,1333.50718589844,"12",2
"2656",4,620.488201938235,"12",2
"3488",5,6124.4354077065,"12",2
"212",1,22255.6350386779,"13",2
"1044",2,10128.7282975905,"13",2
"1876",3,11611.6975604432,"13",2
"2708",4,4227.24724369968,"13",2
"3538",5,8640.77272122186,"13",2
"262",1,17543.4181566749,"14",2
"1094",2,8350.50699598926,"14",2
"1925",3,13026.0686689996,"14",2
"2758",4,8319.43541350889,"14",2
"3592",5,5357.75062403763,"14",2
"4",1,14123.3388658473,"1",3
"835",2,5334.06055659891,"1",3
"1667",3,6591.83197600388,"1",3
"2497",4,3331.74198030608,"1",3
"3329",5,4884.81569846886,"1",3
"417",1,4547.27107986457,"2",3
"1249",2,3549.61599684298,"2",3
"2081",3,7616.35921800853,"2",3
"2913",4,5400.09253991238,"2",3
"3745",5,12533.1041784376,"2",3
"469",1,7848.08461759779,"3",3
"1303",2,5556.49490547726,"3",3
"2136",3,9433.76740415084,"3",3
"2967",4,6343.97437374499,"3",3
"3799",5,6066.97870075972,"3",3
"523",1,15045.2773895708,"4",3
"1353",2,7384.49718184811,"4",3
"2185",3,7948.42847237182,"4",3
"3017",4,4245.11624274832,"4",3
"3849",5,7583.72693327276,"4",3
"573",1,12633.8622012326,"5",3
"1405",2,8160.1173818922,"5",3
"2237",3,8169.6315832724,"5",3
"3069",4,5010.37716251071,"5",3
"3903",5,15898.9177236312,"5",3
"628",1,8287.45013054274,"6",3
"1459",2,5234.17572645259,"6",3
"2291",3,5088.41023570975,"6",3
"3123",4,6178.94728771451,"6",3
"3953",5,19996.0123971569,"6",3
"677",1,5974.69693566905,"7",3
"1509",2,3669.28214003592,"7",3
"2341",3,5050.06337662862,"7",3
"3173",4,10372.7021806996,"7",3
"4005",5,30604.8881104188,"7",3
"729",1,4057.92907275824,"8",3
"1561",2,2974.08248342156,"8",3
"2395",3,9012.88320054803,"8",3
"3228",4,16221.146864473,"8",3
"4058",5,33214.2441662865,"8",3
"781",1,2405.89921098076,"9",3
"1616",2,1913.3114344124,"9",3
"2447",3,5438.25402908689,"9",3
"3277",4,8518.41266954334,"9",3
"4109",5,16000.0668800865,"9",3
"53",1,14438.6073914782,"10",3
"885",2,10655.5637533001,"10",3
"1717",3,9093.93591164781,"10",3
"2549",4,7231.13549726092,"10",3
"3381",5,17293.3167768562,"10",3
"105",1,18199.513093734,"11",3
"939",2,13688.4264109272,"11",3
"1771",3,14000.3896864251,"11",3
"2603",4,12444.0733475983,"11",3
"3436",5,11852.9623272422,"11",3
"159",1,12567.4994953525,"12",3
"989",2,1961.56802033975,"12",3
"1821",3,1368.95262537333,"12",3
"2653",4,633.357620445773,"12",3
"3485",5,6044.40891998772,"12",3
"209",1,22794.5611003368,"13",3
"1041",2,10362.6176909202,"13",3
"1873",3,11887.2052888737,"13",3
"2705",4,4331.75344671832,"13",3
"3539",5,8560.28783646945,"13",3
"263",1,18473.7192113834,"14",3
"1095",2,8602.84884900263,"14",3
"1928",3,13129.0147914627,"14",3
"2759",4,8203.55250095217,"14",3
"3589",5,5308.62538880568,"14",3
"3",1,12757.9724864569,"1",4
"833",2,5127.31420479305,"1",4
"1665",3,6743.82829708085,"1",4
"2498",4,3628.53604482912,"1",4
"3330",5,4834.36800130254,"1",4
"419",1,4418.89269385708,"2",4
"1250",2,3484.04865306349,"2",4
"2082",3,7614.52386094231,"2",4
"2914",4,5587.62891182127,"2",4
"3747",5,12561.1179891648,"2",4
"470",1,7505.64943581059,"3",4
"1301",2,5303.57417357963,"3",4
"2134",3,9088.83637110087,"3",4
"2965",4,6264.58916607908,"3",4
"3797",5,6043.06011662973,"3",4
"521",1,15192.0998359695,"4",4
"1354",2,7415.5622365246,"4",4
"2186",3,8059.84183236785,"4",4
"3019",4,4380.07523037484,"4",4
"3850",5,7484.67587050419,"4",4
"574",1,12686.0540654518,"5",4
"1406",2,8248.39858648218,"5",4
"2239",3,8282.95122544207,"5",4
"3070",4,5097.05090537443,"5",4
"3901",5,15760.420150604,"5",4
"626",1,8623.80356437193,"6",4
"1457",2,5422.34325928415,"6",4
"2289",3,5217.25319845882,"6",4
"3121",4,6146.01198684436,"6",4
"3954",5,19924.8658311387,"6",4
"678",1,6071.30283555445,"7",4
"1511",2,3670.46172215756,"7",4
"2342",3,5145.06373421806,"7",4
"3174",4,10496.3499678493,"7",4
"4006",5,30418.6986190115,"7",4
"731",1,4051.49866830798,"8",4
"1562",2,2893.65214339172,"8",4
"2393",3,8835.8683637947,"8",4
"3226",4,16045.9198068738,"8",4
"4057",5,33346.7699709488,"8",4
"782",1,2242.45186561594,"9",4
"1614",2,1786.42532709823,"9",4
"2445",3,5439.09837519632,"9",4
"3278",4,9058.78738333162,"9",4
"4111",5,15871.87472953,"9",4
"54",1,15100.7856816866,"10",4
"886",2,10872.5584888398,"10",4
"1718",3,9052.11554141709,"10",4
"2551",4,7087.41661513703,"10",4
"3382",5,17185.8866369979,"10",4
"106",1,19059.3544500162,"11",4
"937",2,13710.8793093155,"11",4
"1769",3,13775.8584047254,"11",4
"2601",4,12205.1876321588,"11",4
"3434",5,11686.0231797879,"11",4
"157",1,12802.9516010027,"12",4
"990",2,2015.82028027393,"12",4
"1823",3,1422.27936333089,"12",4
"2654",4,657.497071396553,"12",4
"3486",5,5965.3849492716,"12",4
"210",1,23249.0113616229,"13",4
"1043",2,10532.3592666957,"13",4
"1874",3,12107.3025527157,"13",4
"2706",4,4435.54460225351,"13",4
"3537",5,8484.95841373129,"13",4
"261",1,19296.2097115613,"14",4
"1093",2,8783.27218178082,"14",4
"1926",3,13102.1499431624,"14",4
"2757",4,8002.18846324495,"14",4
"3590",5,5258.49482797313,"14",4
"18",1,10570.1899624311,"1",5
"853",2,4619.6494323613,"1",5
"1685",3,6562.00382970159,"1",5
"2516",4,3938.49442517715,"1",5
"3348",5,4787.41476987082,"1",5
"435",1,3929.4220674985,"2",5
"1268",2,3188.86148691291,"2",5
"2100",3,7185.96712035329,"2",5
"2932",4,5758.88413896894,"2",5
"3763",5,12586.5111015344,"2",5
"488",1,6537.45091751967,"3",5
"1321",2,4707.48435752613,"3",5
"2152",3,8284.22348254271,"3",5
"2985",4,6128.22906801117,"3",5
"3817",5,6023.63670475217,"3",5
"541",1,14161.1632585544,"4",5
"1372",2,7002.05558021303,"4",5
"2204",3,7791.29891399455,"4",5
"3035",4,4483.44107533299,"4",5
"3868",5,7396.03926128468,"4",5
"592",1,11638.5371204177,"5",5
"1424",2,7752.86450896502,"5",5
"2255",3,7958.1131763286,"5",5
"3088",4,5154.54559336733,"5",5
"3921",5,15636.578664656,"5",5
"644",1,8201.48915678199,"6",5
"1477",2,5225.93488413721,"6",5
"2309",3,5070.3675898602,"6",5
"3141",4,6083.35684735769,"6",5
"3972",5,19851.3101124962,"6",5
"696",1,5667.7812843884,"7",5
"1527",2,3430.89202695792,"7",5
"2360",3,4976.30946824061,"7",5
"3192",4,10518.5211006517,"7",5
"4024",5,30218.5917290599,"7",5
"747",1,3756.66754034061,"8",5
"1580",2,2655.61983671945,"8",5
"2413",3,8241.65025665291,"8",5
"3244",4,15719.2667007372,"8",5
"4076",5,33467.7173962726,"8",5
"801",1,1966.40437493972,"9",5
"1632",2,1591.85097779332,"9",5
"2465",3,5240.29426208828,"9",5
"3296",4,9629.43383276559,"9",5
"4127",5,15758.6817353849,"9",5
"72",1,14404.0019046235,"10",5
"904",2,10275.3593996491,"10",5
"1736",3,8502.28348399115,"10",5
"2567",4,6905.25279434096,"10",5
"3400",5,17098.9944741323,"10",5
"124",1,18361.7190081665,"11",5
"957",2,12844.2584706005,"11",5
"1789",3,12862.991421799,"11",5
"2621",4,11865.956406887,"11",5
"3452",5,11529.9197541227,"11",5
"177",1,12013.8901144594,"12",5
"1008",2,1957.05662883981,"12",5
"1839",3,1419.66351376151,"12",5
"2672",4,687.141660802076,"12",5
"3504",5,5888.1438085325,"12",5
"228",1,21844.5358129683,"13",5
"1059",2,10010.7756540761,"13",5
"1892",3,11664.1743904959,"13",5
"2724",4,4499.09033061954,"13",5
"3557",5,8415.63113863063,"13",5
"281",1,18494.7662115269,"14",5
"1113",2,8366.68171272717,"14",5
"1944",3,12315.8332783469,"14",5
"2777",4,7665.05059838362,"14",5
"3608",5,5207.60735216218,"14",5
"19",1,9406.21173369736,"1",6
"851",2,4409.02093221421,"1",6
"1683",3,6718.39859661475,"1",6
"2517",4,4326.70379809534,"1",6
"3349",5,4744.54321545576,"1",6
"437",1,3741.35297232089,"2",6
"1269",2,3076.24320311306,"2",6
"2101",3,7088.2605306157,"2",6
"2933",4,6008.12654717331,"2",6
"3765",5,12610.1704615416,"2",6
"489",1,6071.73541502175,"3",6
"1319",2,4394.4397589145,"3",6
"2150",3,7912.55411089154,"3",6
"2983",4,6041.62211061164,"3",6
"3815",5,6009.17120226096,"3",6
"539",1,14241.310834828,"4",6
"1373",2,7019.8880323869,"4",6
"2205",3,7942.76678180588,"4",6
"3037",4,4628.50378198554,"4",6
"3869",5,7319.24839864019,"4",6
"593",1,11411.6412066557,"5",6
"1425",2,7657.50453647874,"5",6
"2257",3,8019.10726850882,"5",6
"3089",4,5268.13749041723,"5",6
"3919",5,15528.4101105612,"5",6
"642",1,8334.55056239881,"6",6
"1475",2,5293.38013465461,"6",6
"2307",3,5168.3360700439,"6",6
"3139",4,6092.9947159732,"6",6
"3973",5,19777.6626439921,"6",6
"697",1,5682.59581540154,"7",6
"1529",2,3385.66395159003,"7",6
"2361",3,5055.97418113611,"7",6
"3193",4,10616.3701330061,"7",6
"4025",5,30009.6157946505,"7",6
"749",1,3779.45157137397,"8",6
"1581",2,2596.27127352906,"8",6
"2411",3,8095.85353258071,"8",6
"3242",4,15514.9223730069,"8",6
"4077",5,33577.3635894115,"8",6
"800",1,1895.12452167703,"9",6
"1630",2,1528.29854440467,"9",6
"2463",3,5376.56305226575,"9",6
"3297",4,10391.4371728229,"9",6
"4129",5,15661.5245245964,"9",6
"73",1,14652.0707938041,"10",6
"905",2,10166.4087822376,"10",6
"1737",3,8344.70900427022,"10",6
"2569",4,6802.5210606072,"10",6
"3401",5,17033.027890799,"10",6
"125",1,19014.7789316539,"11",6
"955",2,12713.0583606257,"11",6
"1787",3,12617.7960048531,"11",6
"2619",4,11633.769324573,"11",6
"3450",5,11387.5129716755,"11",6
"175",1,12136.7028231813,"12",6
"1009",2,2025.47258389806,"12",6
"1841",3,1504.60120828409,"12",6
"2673",4,734.047187025068,"12",6
"3505",5,5814.12060851206,"12",6
"229",1,22098.682948327,"13",6
"1061",2,10050.3288071535,"13",6
"1893",3,11764.8349903151,"13",6
"2725",4,4596.78019156453,"13",6
"3555",5,8353.13648757656,"13",6
"279",1,19010.9386106781,"14",6
"1111",2,8399.85194658401,"14",6
"1942",3,12076.6327428971,"14",6
"2775",4,7341.09367321259,"14",6
"3609",5,5157.31283133433,"14",6
"21",1,8333.25004532232,"1",7
"852",2,4198.32396936518,"1",7
"1684",3,6877.54148069185,"1",7
"2514",4,4762.79986821964,"1",7
"3346",5,4706.18922621714,"1",7
"434",1,3532.71441186524,"2",7
"1266",2,2946.34667648291,"2",7
"2098",3,6950.88434154042,"2",7
"2930",4,6286.31209505975,"2",7
"3762",5,12631.9109607678,"2",7
"486",1,5572.537923843,"3",7
"1320",2,4066.43705443576,"3",7
"2153",3,7534.82291587526,"3",7
"2984",4,5953.52150610433,"3",7
"3816",5,6000.65492194968,"3",7
"540",1,14293.5533844556,"4",7
"1370",2,7032.05832358832,"4",7
"2202",3,8113.75691252992,"4",7
"3034",4,4776.29414749185,"4",7
"3866",5,7254.85994838297,"4",7
"590",1,11072.2288501723,"5",7
"1422",2,7485.44588105421,"5",7
"2254",3,8056.57601931121,"5",7
"3086",4,5393.27089094519,"5",7
"3920",5,15437.5129318291,"5",7
"645",1,8375.48269743615,"6",7
"1476",2,5305.27298435769,"6",7
"2308",3,5251.95489411768,"6",7
"3140",4,6121.85797063328,"6",7
"3970",5,19705.6244455208,"6",7
"694",1,5662.17352604691,"7",7
"1526",2,3321.19536074252,"7",7
"2358",3,5128.73730313493,"7",7
"3190",4,10700.3526499601,"7",7
"4022",5,29794.8547645595,"7",7
"746",1,3815.2220124976,"8",7
"1578",2,2545.05261178211,"8",7
"2412",3,7962.8371019113,"8",7
"3245",4,15301.7930846205,"8",7
"4075",5,33676.7958518051,"8",7
"798",1,1856.05996242435,"9",7
"1633",2,1487.41373477814,"9",7
"2464",3,5578.30465546013,"9",7
"3294",4,11271.4610422632,"9",7
"4126",5,15581.6705501228,"9",7
"70",1,14710.6810886939,"10",7
"902",2,9919.69602213969,"10",7
"1734",3,8140.45923259928,"10",7
"2566",4,6719.05374680296,"10",7
"3398",5,16989.803744784,"10",7
"122",1,19575.8657500868,"11",7
"956",2,12517.3757290589,"11",7
"1788",3,12364.7638058689,"11",7
"2620",4,11408.8339654943,"11",7
"3453",5,11260.5281261356,"11",7
"176",1,12211.1166035671,"12",7
"1006",2,2101.59307136586,"12",7
"1838",3,1607.28709004657,"12",7
"2670",4,793.423761949195,"12",7
"3502",5,5743.72526202519,"12",7
"226",1,22266.8234238126,"13",7
"1058",2,10032.4621668036,"13",7
"1890",3,11811.316174847,"13",7
"2722",4,4689.7686998869,"13",7
"3556",5,8298.53920908909,"13",7
"280",1,19387.3194200066,"14",7
"1112",2,8367.77028853848,"14",7
"1945",3,11751.8947922811,"14",7
"2776",4,6978.25322967674,"14",7
"3606",5,5107.7863408531,"14",7
"20",1,7364.85767524295,"1",8
"850",2,3991.87650849102,"1",8
"1682",3,7037.00686100252,"1",8
"2515",4,5245.36380573392,"1",8
"3347",5,4673.18680691758,"1",8
"436",1,3312.14229157312,"2",8
"1267",2,2804.46427515782,"2",8
"2099",3,6780.01501356369,"2",8
"2931",4,6591.05457825141,"2",8
"3764",5,12652.2221953199,"2",8
"487",1,5063.21408016913,"3",8
"1318",2,3735.95933358827,"3",8
"2151",3,7159.80622357331,"3",8
"2982",4,5865.45222444753,"3",8
"3814",5,5997.30270220909,"3",8
"538",1,14318.0756119873,"4",8
"1371",2,7038.61153295067,"4",8
"2203",3,8301.95426208088,"4",8
"3036",4,4924.52777529962,"4",8
"3867",5,7203.74174509233,"4",8
"591",1,10640.555209613,"5",8
"1423",2,7247.80300657238,"5",8
"2256",3,8070.70599674758,"5",8
"3087",4,5528.2627584933,"5",8
"3918",5,15365.6367590537,"5",8
"643",1,8326.52852423735,"6",8
"1474",2,5263.58369434549,"6",8
"2306",3,5319.92648517201,"6",8
"3138",4,6168.90001442711,"6",8
"3971",5,19636.8685430814,"6",8
"695",1,5608.77775412674,"7",8
"1528",2,3240.42681605545,"7",8
"2359",3,5193.51970734028,"7",8
"3191",4,10769.5177352512,"7",8
"4023",5,29578.6546484344,"7",8
"748",1,3863.20363184176,"8",8
"1579",2,2501.98132965282,"8",8
"2410",3,7843.56036150283,"8",8
"3243",4,15083.9798771174,"8",8
"4074",5,33765.8420083956,"8",8
"799",1,1846.5258886894,"9",8
"1631",2,1467.17811496959,"9",8
"2462",3,5846.37313377063,"9",8
"3295",4,12270.9978675566,"9",8
"4128",5,15520.9528712946,"9",8
"71",1,14585.3182150922,"10",8
"903",2,9554.8637363084,"10",8
"1735",3,7898.25162458209,"10",8
"2568",4,6654.61953798534,"10",8
"3399",5,16970.3011153696,"10",8
"123",1,20032.1281471465,"11",8
"954",2,12266.0256456112,"11",8
"1786",3,12108.8200383162,"11",8
"2618",4,11194.0864577871,"11",8
"3451",5,11150.0924781942,"11",8
"174",1,12237.3511661995,"12",8
"1007",2,2184.63143040169,"12",8
"1840",3,1728.27341392654,"12",8
"2671",4,866.259501252342,"12",8
"3503",5,5678.35544147581,"12",8
"227",1,22348.4396676337,"13",8
"1060",2,9960.33329187292,"13",8
"1891",3,11804.7568707476,"13",8
"2723",4,4776.55679754255,"13",8
"3554",5,8252.47311668071,"13",8
"278",1,19616.3760828162,"14",8
"1110",2,8274.58039805821,"14",8
"1943",3,11357.4111718903,"14",8
"2774",4,6591.03183103297,"14",8
"3607",5,5060.13597378967,"14",8
"22",1,6185.72059228069,"1",9
"858",2,3670.88934897237,"1",9
"1690",3,7139.14227468456,"1",9
"2522",4,5567.17043691727,"1",9
"3354",5,4645.79000614754,"1",9
"441",1,2935.0395061212,"2",9
"1271",2,2569.81912542241,"2",9
"2104",3,6531.64501638786,"2",9
"2936",4,6675.28134932488,"2",9
"3770",5,12671.4860114307,"2",9
"494",1,4337.83483581399,"3",9
"1326",2,3302.99855143642,"3",9
"2158",3,6742.9292547799,"3",9
"2989",4,5575.05705395323,"3",9
"3822",5,5999.83103190652,"3",9
"546",1,13609.476683256,"4",9
"1378",2,6812.51326108506,"4",9
"2210",3,8439.82871362383,"4",9
"3041",4,4891.82183210167,"4",9
"3871",5,7167.23253913139,"4",9
"596",1,9637.93537048391,"5",9
"1428",2,6732.32855539375,"5",9
"2262",3,8000.25620438357,"5",9
"3094",4,5471.25490624018,"5",9
"3926",5,15313.6352029085,"5",9
"650",1,7788.89742834222,"6",9
"1481",2,5005.03395506127,"6",9
"2314",3,5329.99742180633,"6",9
"3146",4,6013.38445498953,"6",9
"3978",5,19573.1701258978,"6",9
"702",1,5252.80160865733,"7",9
"1533",2,3044.87629295827,"7",9
"2363",3,5209.1070116674,"7",9
"3196",4,10441.2773311584,"7",9
"4028",5,29364.661399802,"7",9
"754",1,3729.29744731957,"8",9
"1586",2,2387.53095181332,"8",9
"2418",3,7679.78808680142,"8",9
"3246",4,14341.1375985782,"8",9
"4079",5,33846.5674833755,"8",9
"803",1,1773.33545186158,"9",9
"1636",2,1419.15554028964,"9",9
"2469",3,6135.68287873552,"9",9
"3302",4,12916.5811845168,"9",9
"4133",5,15479.9213971567,"9",9
"77",1,13583.8522863283,"10",9
"909",2,8801.16233668831,"10",9
"1740",3,7568.44215698552,"10",9
"2574",4,6376.05214530925,"10",9
"3406",5,16974.6374794022,"10",9
"130",1,19367.6715625625,"11",9
"962",2,11582.0607911887,"11",9
"1794",3,11763.8977306544,"11",9
"2626",4,10604.5866036331,"11",9
"3456",5,11057.9653217481,"11",9
"181",1,11613.9452247187,"12",9
"1014",2,2200.30050095697,"12",9
"1845",3,1853.77117851789,"12",9
"2677",4,920.064113356403,"12",9
"3509",5,5618.13232891704,"12",9
"232",1,21242.4749657624,"13",9
"1066",2,9520.56284502737,"13",9
"1898",3,11657.2104274011,"13",9
"2730",4,4684.3475353181,"13",9
"3562",5,8216.07470797406,"13",9
"286",1,18723.0695143299,"14",9
"1118",2,7863.53225201362,"14",9
"1948",3,10825.713407401,"14",9
"2781",4,5974.05135333552,"14",9
"3614",5,5014.94192121531,"14",9
"23",1,5473.79517128798,"1",10
"855",2,3489.05093075566,"1",10
"1689",3,7289.92095725945,"1",10
"2521",4,6108.76833164619,"1",10
"3353",5,4624.33158091894,"1",10
"442",1,2723.18985412641,"2",10
"1274",2,2422.9729083154,"2",10
"2106",3,6314.31652745802,"2",10
"2938",4,7010.84952375076,"2",10
"3768",5,12690.9947172428,"2",10
"493",1,3884.22333614611,"3",10
"1324",2,3005.35984117726,"3",10
"2154",3,6396.78448820042,"3",10
"2987",4,5494.23858440304,"3",10
"3820",5,6008.49093084744,"3",10
"545",1,13581.2347200449,"4",10
"1377",2,6808.16730300736,"4",10
"2209",3,8653.02744275933,"4",10
"3042",4,5028.00525817657,"4",10
"3874",5,7144.97908790342,"4",10
"598",1,9111.98512649328,"5",10
"1430",2,6411.05419207037,"5",10
"2260",3,7969.33062489794,"5",10
"3093",4,5614.93433998573,"5",10
"3924",5,15282.7499642826,"5",10
"646",1,7588.35929029489,"6",10
"1479",2,4872.58989931152,"6",10
"2312",3,5362.98800364137,"6",10
"3145",4,6091.28334798569,"6",10
"3977",5,19515.5922784982,"6",10
"701",1,5147.6751277088,"7",10
"1534",2,2943.89444114627,"7",10
"2366",3,5254.34755512175,"7",10
"3198",4,10476.8424391674,"7",10
"4030",5,29156.087414864,"7",10
"752",1,3796.1517215632,"8",10
"1585",2,2361.84683796741,"8",10
"2416",3,7591.4647706199,"8",10
"3247",4,14133.0387022929,"8",10
"4082",5,33919.742428429,"8",10
"804",1,1818.15972558698,"9",10
"1634",2,1437.02718164731,"9",10
"2470",3,6540.8776516254,"9",10
"3301",4,14103.7103268365,"9",10
"4134",5,15459.8921245624,"9",10
"75",1,13155.248515125,"10",10
"907",2,8286.32785652527,"10",10
"1739",3,7278.2007211587,"10",10
"2572",4,6350.49724458927,"10",10
"3405",5,17003.7717096874,"10",10
"129",1,19570.8790950241,"11",10
"961",2,11257.6138991704,"11",10
"1793",3,11517.3674053901,"11",10
"2624",4,10424.7280142644,"11",10
"3457",5,10985.2901869391,"11",10
"182",1,11550.1053679563,"12",10
"1013",2,2291.13222692124,"12",10
"1846",3,2011.41478268683,"12",10
"2675",4,1019.66671576683,"12",10
"3507",5,5565.25259093518,"12",10
"231",1,21157.9937073971,"13",10
"1064",2,9357.93898203437,"13",10
"1897",3,11551.6232152218,"13",10
"2729",4,4751.55568928039,"13",10
"3561",5,8189.75693390436,"13",10
"285",1,18652.3528079118,"14",10
"1116",2,7671.58783762453,"14",10
"1949",3,10342.7288860163,"14",10
"2782",4,5589.31514581378,"14",10
"3613",5,4972.75973333392,"14",10
"26",1,4861.66243316656,"1",11
"856",2,3319.7916547875,"1",11
"1688",3,7432.48983615699,"1",11
"2520",4,6675.29610346489,"1",11
"3352",5,4609.34282312113,"1",11
"439",1,2518.16853765669,"2",11
"1270",2,2277.04496851133,"2",11
"2102",3,6082.09364303553,"2",11
"2934",4,7360.57454867091,"2",11
"3769",5,12710.535987686,"2",11
"492",1,3462.26443312101,"3",11
"1325",2,2727.76552852048,"3",11
"2157",3,6071.38637004719,"3",11
"2990",4,5417.37788255064,"3",11
"3821",5,6023.72557319895,"3",11
"544",1,13528.0833021147,"4",11
"1376",2,6798.59469028155,"4",11
"2208",3,8875.04309541097,"4",11
"3039",4,5156.43202343768,"4",11
"3870",5,7138.01411764947,"4",11
"594",1,8556.56512922546,"5",11
"1426",2,6061.92751199493,"5",11
"2261",3,7916.99180050958,"5",11
"3092",4,5762.12130167678,"5",11
"3925",5,15273.473931554,"5",11
"649",1,7323.37192019329,"6",11
"1482",2,4702.10781847872,"6",11
"2313",3,5377.33921384992,"6",11
"3144",4,6184.3199455776,"6",11
"3976",5,19466.0165995705,"6",11
"700",1,5020.16150445198,"7",11
"1531",2,2835.71367898924,"7",11
"2362",3,5288.50329703729,"7",11
"3194",4,10495.6583427638,"7",11
"4026",5,28956.43370019,"7",11
"753",1,3872.6843137698,"8",11
"1584",2,2344.38680417955,"8",11
"2417",3,7519.56357275366,"8",11
"3249",4,13931.0842463503,"8",11
"4078",5,33985.6454342053,"8",11
"806",1,1891.21873739472,"9",11
"1635",2,1473.86069516888,"9",11
"2467",3,7021.19688448093,"9",11
"3300",4,15388.9946280436,"9",11
"4131",5,15461.4097712118,"9",11
"78",1,12601.399650464,"10",11
"910",2,7724.75656588353,"10",11
