"","sizeclass","data","area","season"
"3348",5,197.148887906071,"1",5
"435",1,559.997389999772,"2",5
"1268",2,698.073848795748,"2",5
"2100",3,592.326790011642,"2",5
"2932",4,285.818626893579,"2",5
"3763",5,79.9432691392522,"2",5
"488",1,407.558798294726,"3",5
"1321",2,600.849288837016,"3",5
"2152",3,574.484793238923,"3",5
"2985",4,345.9942038497,"3",5
"3817",5,146.873283939505,"3",5
"541",1,503.051966606594,"4",5
"1372",2,767.48105789357,"4",5
"2204",3,578.201675297923,"4",5
"3035",4,282.691894737265,"4",5
"3868",5,133.549747223109,"4",5
"592",1,299.789957002908,"5",5
"1424",2,515.181664101739,"5",5
"2255",3,520.651469134364,"5",5
"3088",4,366.680507669194,"5",5
"3921",5,232.14335068618,"5",5
"644",1,478.205909538308,"6",5
"1477",2,715.084957664624,"6",5
"2309",3,657.868975068763,"6",5
"3141",4,367.753030422237,"6",5
"3972",5,145.024832386758,"6",5
"696",1,609.816742175966,"7",5
"1527",2,964.329322481603,"7",5
"2360",3,970.888380043989,"7",5
"3192",4,716.598720549441,"7",5
"4024",5,472.40241176231,"7",5
"747",1,508.540117446779,"8",5
"1580",2,855.898747325825,"8",5
"2413",3,848.105760769296,"8",5
"3244",4,506.426894081268,"8",5
"4076",5,220.285480701135,"8",5
"801",1,170.237737447693,"9",5
"1632",2,260.797316226695,"9",5
"2465",3,196.819092286743,"9",5
"3296",4,107.561098966703,"9",5
"4127",5,66.6637357380368,"9",5
"72",1,366.420480580131,"10",5
"904",2,681.935785722339,"10",5
"1736",3,628.290229285482,"10",5
"2567",4,403.715617974513,"10",5
"3400",5,277.334861914909,"10",5
"124",1,411.821713101486,"11",5
"957",2,655.290443076729,"11",5
"1789",3,567.465492316853,"11",5
"2621",4,363.988476234951,"11",5
"3452",5,247.599372948364,"11",5
"177",1,136.68931394047,"12",5
"1008",2,151.453823056099,"12",5
"1839",3,171.101143189422,"12",5
"2672",4,225.16626331187,"12",5
"3504",5,321.831940338407,"12",5
"228",1,386.222407357567,"13",5
"1059",2,680.739305199678,"13",5
"1892",3,693.537729485756,"13",5
"2724",4,509.305879824218,"13",5
"3557",5,359.103421059935,"13",5
"281",1,174.012360297844,"14",5
"1113",2,398.990884046084,"14",5
"1944",3,450.712416751417,"14",5
"2777",4,368.729780213267,"14",5
"3608",5,342.133738817333,"14",5
"19",1,877.844699688622,"1",6
"851",2,1368.91340561926,"1",6
"1683",3,941.70951609405,"1",6
"2517",4,404.560909413892,"1",6
"3349",5,177.864991974275,"1",6
"437",1,588.076879679497,"2",6
"1269",2,736.771011559904,"2",6
"2101",3,606.149352902906,"2",6
"2933",4,280.99738415536,"2",6
"3765",5,77.2387502291515,"2",6
"489",1,431.227087966646,"3",6
"1319",2,629.818807301543,"3",6
"2150",3,580.160452829307,"3",6
"2983",4,333.166099919049,"3",6
"3815",5,136.615352280477,"3",6
"539",1,500.081633325869,"4",6
"1373",2,750.592302591763,"4",6
"2205",3,556.617287307418,"4",6
"3037",4,269.375857453569,"4",6
"3869",5,126.916180608182,"4",6
"593",1,314.387871386472,"5",6
"1425",2,527.330945072991,"5",6
"2257",3,516.630115924041,"5",6
"3089",4,354.843533638508,"5",6
"3919",5,222.504014584168,"5",6
"642",1,510.654331050174,"6",6
"1475",2,752.488632118,"6",6
"2307",3,663.745015195879,"6",6
"3139",4,361.471599956334,"6",6
"3973",5,146.052958726713,"6",6
"697",1,660.243256313774,"7",6
"1529",2,1024.19451139183,"7",6
"2361",3,989.884722940117,"7",6
"3193",4,699.3488758879,"7",6
"4025",5,449.075539089309,"7",6
"749",1,549.433716647223,"8",6
"1581",2,911.72403795146,"8",6
"2411",3,875.953878237123,"8",6
"3242",4,502.189196515098,"8",6
"4077",5,210.266343354394,"8",6
"800",1,170.842565906293,"9",6
"1630",2,261.34341776436,"9",6
"2463",3,196.960135417648,"9",6
"3297",4,107.50362989674,"9",6
"4129",5,66.551488880341,"9",6
"73",1,388.701457751389,"10",6
"905",2,703.438558895882,"10",6
"1737",3,627.874224226312,"10",6
"2569",4,392.770322950154,"10",6
"3401",5,265.514201523487,"10",6
"125",1,433.3471862981,"11",6
"955",2,672.169324918092,"11",6
"1787",3,558.02798788745,"11",6
"2619",4,344.927813627428,"11",6
"3450",5,231.63403810489,"11",6
"175",1,126.027531617632,"12",6
"1009",2,153.59430400881,"12",6
"1841",3,161.011816264572,"12",6
"2673",4,194.795368263427,"12",6
"3505",5,299.374697986138,"12",6
"229",1,378.91105328979,"13",6
"1061",2,663.971151780279,"13",6
"1893",3,671.119839395562,"13",6
"2725",4,490.881386475662,"13",6
"3555",5,347.414594836547,"13",6
"279",1,167.534138186865,"14",6
"1111",2,373.442305211313,"14",6
"1942",3,410.107193225884,"14",6
"2775",4,326.169538544525,"14",6
"3609",5,294.217436983028,"14",6
"21",1,859.029451810645,"1",7
"852",2,1302.8219758957,"1",7
"1684",3,874.314814889823,"1",7
"2514",4,368.304357554328,"1",7
"3346",5,159.467569937922,"1",7
"434",1,614.310384546202,"2",7
"1266",2,775.088528412651,"2",7
"2098",3,618.875665775891,"2",7
"2930",4,277.093851138845,"2",7
"3762",5,75.8040434448227,"2",7
"486",1,456.063972590952,"3",7
"1320",2,661.604613314632,"3",7
"2153",3,586.195550276051,"3",7
"2984",4,320.532761320098,"3",7
"3816",5,127.366599636611,"3",7
"540",1,496.401826673502,"4",7
"1370",2,731.819152704258,"4",7
"2202",3,532.847306893538,"4",7
"3034",4,254.96483984644,"4",7
"3866",5,120.014744715244,"4",7
"590",1,329.823413083363,"5",7
"1422",2,540.601752136871,"5",7
"2254",3,512.718920387637,"5",7
"3086",4,342.957967171728,"5",7
"3920",5,213.235652932376,"5",7
"645",1,542.752202427828,"6",7
"1476",2,790.596276004751,"6",7
"2308",3,668.959549190118,"6",7
"3140",4,356.124366879731,"6",7
"3970",5,148.930546758792,"6",7
"694",1,711.791082988339,"7",7
"1526",2,1087.63699909889,"7",7
"2358",3,1008.62306127178,"7",7
"3190",4,681.160411435496,"7",7
"4022",5,426.92171428232,"7",7
"746",1,591.390540890557,"8",7
"1578",2,969.665732272844,"8",7
"2412",3,901.5748508091,"8",7
"3245",4,495.741984651168,"8",7
"4075",5,200.659133826309,"8",7
"798",1,171.449084633951,"9",7
"1633",2,261.895661945547,"9",7
"2464",3,197.110794033024,"9",7
"3294",4,107.455646828405,"9",7
"4126",5,66.4484327516855,"9",7
"70",1,412.49862580846,"10",7
"902",2,727.502322384374,"10",7
"1734",3,629.039483836068,"10",7
"2566",4,382.818553442987,"10",7
"3398",5,254.836418932943,"10",7
"122",1,455.445622003349,"11",7
"956",2,690.061183735506,"11",7
"1788",3,548.788680957815,"11",7
"2620",4,326.625265661268,"11",7
"3453",5,216.958693425982,"11",7
"176",1,116.242120200071,"12",7
"1006",2,156.136529283604,"12",7
"1838",3,151.602931698984,"12",7
"2670",4,167.736762793741,"12",7
"3502",5,275.441744478086,"12",7
"226",1,371.605878283403,"13",7
"1058",2,645.928558826205,"13",7
"1890",3,645.694578111016,"13",7
"2722",4,469.274281086412,"13",7
"3556",5,333.229294869231,"13",7
"280",1,160.963214108037,"14",7
"1112",2,348.012931685024,"14",7
"1945",3,370.695913868455,"14",7
"2776",4,285.964652720101,"14",7
"3606",5,250.199193683483,"14",7
"20",1,831.855009640212,"1",8
"850",2,1227.36466467585,"1",8
"1682",3,804.398151453294,"1",8
"2515",4,332.952643582396,"1",8
"3347",5,142.357299030001,"1",8
"436",1,638.064861664983,"2",8
"1267",2,812.248590017182,"2",8
"2099",3,630.291382591924,"2",8
"2931",4,274.092187930749,"2",8
"3764",5,75.5384182950847,"2",8
"487",1,481.715704423644,"3",8
"1318",2,695.903128554514,"3",8
"2151",3,592.493522986122,"3",8
"2982",4,308.300804224739,"3",8
"3814",5,119.131263859359,"3",8
"538",1,492.116067686603,"4",8
"1371",2,711.694356384433,"4",8
"2203",3,507.708331595332,"4",8
"3036",4,239.978134455701,"4",8
"3867",5,113.047421445491,"4",8
"591",1,345.893187265767,"5",8
"1423",2,554.816536915868,"5",8
"2256",3,508.970739312533,"5",8
"3087",4,331.244104342205,"5",8
"3918",5,204.458007693655,"5",8
"643",1,573.760867013294,"6",8
"1474",2,828.760457256815,"6",8
"2306",3,673.4491389733,"6",8
"3138",4,351.714953159722,"6",8
"3971",5,153.634765330959,"6",8
"695",1,763.371207138518,"7",8
"1528",2,1153.81982238612,"7",8
"2359",3,1026.81291183362,"7",8
"3191",4,662.452350136636,"7",8
"4023",5,406.190461749323,"7",8
"748",1,633.56818655723,"8",8
"1579",2,1028.78552477692,"8",8
"2410",3,924.465964475737,"8",8
"3243",4,487.366358728339,"8",8
"4074",5,191.586386180717,"8",8
"799",1,172.048102135335,"9",8
"1631",2,262.445482963983,"9",8
"2462",3,197.268378632695,"9",8
"3295",4,107.417433279353,"9",8
"4128",5,66.3556717535432,"9",8
"71",1,437.523139096773,"10",8
"903",2,753.869740969252,"10",8
"1735",3,631.705035462915,"10",8
"2568",4,373.913428643186,"10",8
"3399",5,245.327172948939,"10",8
"123",1,477.758358310852,"11",8
"954",2,708.71500871691,"11",8
"1786",3,539.877282143343,"11",8
"2618",4,309.331851014788,"11",8
"3451",5,203.647703659744,"11",8
"174",1,107.387013983873,"12",8
"1007",2,159.042728572321,"12",8
"1840",3,142.950793679267,"12",8
"2671",4,144.120471833569,"12",8
"3503",5,251.094013328063,"12",8
"227",1,364.424992532939,"13",8
"1060",2,627.074091577102,"13",8
"1891",3,618.184706724113,"13",8
"2723",4,445.436263771064,"13",8
"3554",5,317.210668786673,"13",8
"278",1,154.437754209817,"14",8
"1110",2,323.315927692027,"14",8
"1943",3,333.468173114944,"14",8
"2774",4,249.088580134948,"14",8
"3607",5,211.024188379138,"14",8
"22",1,774.0609189684,"1",9
"858",2,1173.45213451681,"1",9
"1690",3,702.130062840996,"1",9
"2522",4,280.183342720967,"1",9
"3354",5,124.276298565993,"1",9
"441",1,639.081428175779,"2",9
"1271",2,867.661584727969,"2",9
"2104",3,611.920705617282,"2",9
"2936",4,254.498465174106,"2",9
"3770",5,74.8880284124334,"2",9
"494",1,492.624595626044,"3",9
"1326",2,749.850291685428,"3",9
"2158",3,572.514083112525,"3",9
"2989",4,277.574628224147,"3",9
"3822",5,109.688455932543,"3",9
"546",1,472.818353046792,"4",9
"1378",2,707.251420572527,"4",9
"2210",3,460.660345457712,"4",9
"3041",4,210.410562300463,"4",9
"3871",5,104.08686961062,"4",9
"596",1,351.559470643726,"5",9
"1428",2,583.417076511916,"5",9
"2262",3,483.125406986655,"5",9
"3094",4,299.328657778904,"5",9
"3926",5,192.392777899263,"5",9
"650",1,584.898994811391,"6",9
"1481",2,886.958376508612,"6",9
"2314",3,647.259821842775,"6",9
"3146",4,325.862920025062,"6",9
"3978",5,157.032809105542,"6",9
"702",1,789.437950370159,"7",9
"1533",2,1250.91027072341,"7",9
"2363",3,998.053928442781,"7",9
"3196",4,602.230811734824,"7",9
"4028",5,379.429367780371,"7",9
"754",1,654.842439955539,"8",9
"1586",2,1113.96598851111,"8",9
"2418",3,902.445165374077,"8",9
"3246",4,446.665054527948,"8",9
"4079",5,179.528826037252,"8",9
"803",1,167.490673577123,"9",9
"1636",2,269.279527867655,"9",9
"2469",3,188.715021187547,"9",9
"3302",4,100.485222777559,"9",9
"4133",5,64.9652683136239,"9",9
"77",1,449.601354915447,"10",9
"909",2,800.965393451446,"10",9
"1740",3,607.733437560627,"10",9
"2574",4,342.567994537767,"10",9
"3406",5,232.325159088334,"10",9
"130",1,484.978262003485,"11",9
"962",2,745.273121800539,"11",9
"1794",3,507.956721266147,"11",9
"2626",4,274.38882706036,"11",9
"3456",5,187.954069864624,"11",9
"181",1,96.5220844502798,"12",9
"1014",2,166.158266942916,"12",9
"1845",3,129.143238316191,"12",9
"2677",4,115.900586029005,"12",9
"3509",5,222.707134939367,"12",9
"232",1,346.834586013502,"13",9
"1066",2,622.383591859408,"13",9
"1898",3,563.421362120603,"13",9
"2730",4,393.23360327318,"13",9
"3562",5,294.06329833135,"13",9
"286",1,143.668272214238,"14",9
"1118",2,307.001717041323,"14",9
"1948",3,285.886530857736,"14",9
"2781",4,202.184478764389,"14",9
"3614",5,173.551064034332,"14",9
"23",1,735.882466595245,"1",10
"855",2,1087.33488162879,"1",10
"1689",3,637.411029602406,"1",10
"2521",4,251.12739293599,"1",10
"3353",5,110.628171035066,"1",10
"442",1,655.439066433935,"2",10
"1274",2,900.574326676872,"2",10
"2106",3,619.708783403027,"2",10
"2938",4,253.362382163955,"2",10
"3768",5,76.8366494092367,"2",10
"493",1,517.720962801911,"3",10
"1324",2,788.793226767578,"3",10
"2154",3,578.743725948949,"3",10
"2987",4,267.347512639923,"3",10
"3820",5,103.562806315285,"3",10
"545",1,467.78231337572,"4",10
"1377",2,685.368806575568,"4",10
"2209",3,436.026893804441,"4",10
"3042",4,196.507327953071,"4",10
"3874",5,97.59625566374,"4",10
"598",1,367.605910747515,"5",10
"1430",2,599.274605786504,"5",10
"2260",3,480.000363350533,"5",10
"3093",4,289.205848436835,"5",10
"3924",5,185.022117151794,"5",10
"646",1,610.374663536503,"6",10
"1479",2,923.713130884115,"6",10
"2312",3,649.987846547275,"6",10
"3145",4,323.52175803899,"6",10
"3977",5,165.364114264125,"6",10
"701",1,835.492840442971,"7",10
"1534",2,1320.71551452364,"7",10
"2366",3,1013.49206545036,"7",10
"3198",4,584.795284153994,"7",10
"4030",5,362.41897160677,"7",10
"752",1,693.024318036444,"8",10
"1585",2,1173.12047494158,"8",10
"2416",3,917.666629306801,"8",10
"3247",4,436.03985557893,"8",10
"4082",5,171.951814674293,"8",10
"804",1,168.030059436989,"9",10
"1634",2,269.810943387784,"9",10
"2470",3,188.871147493837,"9",10
"3301",4,100.46855317001,"9",10
"4134",5,64.897764945643,"9",10
"75",1,475.069694769271,"10",10
"907",2,831.701868759756,"10",10
"1739",3,612.9524127901,"10",10
"2572",4,336.333512342671,"10",10
"3405",5,225.351871352868,"10",10
"129",1,505.741578389901,"11",10
"961",2,765.037870319063,"11",10
"1793",3,500.405898648075,"11",10
"2624",4,260.594275047285,"11",10
"3457",5,177.675515282921,"11",10
"182",1,89.776777984526,"12",10
"1013",2,169.756751336023,"12",10
"1846",3,122.450681557141,"12",10
"2675",4,99.8847092923194,"12",10
"3507",5,200.361477123992,"12",10
"231",1,340.418288390766,"13",10
"1064",2,602.680724887642,"13",10
"1897",3,535.492595735562,"13",10
"2729",4,369.143856897738,"13",10
"3561",5,276.562391979499,"13",10
"285",1,137.754254347565,"14",10
"1116",2,284.536381224256,"14",10
"1949",3,256.120026980309,"14",10
"2782",4,175.085628382264,"14",10
"3613",5,145.272298630468,"14",10
"26",1,694.042844896499,"1",11
"856",2,1001.13171795298,"1",11
"1688",3,576.193043682555,"1",11
"2520",4,224.734298870886,"1",11
"3352",5,98.6251667483685,"1",11
"439",1,667.550896808585,"2",11
"1270",2,929.39731196744,"2",11
"2102",3,625.634216095996,"2",11
"2934",4,253.070276599822,"2",11
"3769",5,79.9441271580404,"2",11
"492",1,542.056706151134,"3",11
"1325",2,828.748509305904,"3",11
"2157",3,584.923077279035,"3",11
"2990",4,257.914681445592,"3",11
"3821",5,98.3796432381714,"3",11
"544",1,462.452209287818,"4",11
"1376",2,663.507001499239,"4",11
"2208",3,411.908949107991,"4",11
"3039",4,183.121798364709,"4",11
"3870",5,91.4477605771491,"4",11
"594",1,383.393281956088,"5",11
"1426",2,615.417222950111,"5",11
"2261",3,477.174938880862,"5",11
"3092",4,279.713930600208,"5",11
"3925",5,178.37203552294,"5",11
"649",1,632.184231459939,"6",11
"1482",2,957.880163392149,"6",11
"2313",3,651.849154114893,"6",11
"3144",4,322.099325656174,"6",11
"3976",5,175.713446520939,"6",11
"700",1,877.150877581513,"7",11
"1531",2,1389.21353222347,"7",11
"2362",3,1027.47782841675,"7",11
"3194",4,567.846127563927,"7",11
"4026",5,347.245621816968,"7",11
"753",1,727.935462726459,"8",11
"1584",2,1229.24098141033,"8",11
"2417",3,928.871086744661,"8",11
"3249",4,424.427241337389,"8",11
"4078",5,165.131396906772,"8",11
"806",1,168.534702590538,"9",11
"1635",2,270.313135569523,"9",11
"2467",3,189.026134949548,"9",11
"3300",4,100.461834179846,"9",11
"4131",5,64.8435969628645,"9",11
"78",1,500.340957205593,"10",11
"910",2,863.693965538593,"10",11
"1742",3,619.421676987404,"10",11
"2573",4,331.218815798616,"10",11
"3404",5,219.581848772176,"10",11
"128",1,525.289185809056,"11",11
"960",2,784.618838335702,"11",11
"1791",3,493.495488920436,"11",11
"2622",4,248.161037877381,"11",11
"3455",5,168.790904293889,"11",11
"179",1,83.9383185280709,"12",11
"1012",2,173.599342718656,"12",11
"1843",3,116.582183205723,"12",11
"2678",4,86.5327609680049,"12",11
"3510",5,179.546062032914,"12",11
"234",1,334.416732335775,"13",11
"1065",2,583.327123535881,"13",11
"1896",3,507.736774777794,"13",11
"2728",4,345.158238380851,"13",11
"3560",5,258.930739737206,"13",11
"283",1,132.179151093835,"14",11
"1114",2,263.900512279451,"14",11
"1947",3,229.60981922741,"14",11
"2779",4,151.719674524244,"14",11
"3612",5,121.679858504747,"14",11
"24",1,649.940673666725,"1",12
"854",2,917.063173195273,"1",12
"1687",3,519.470519638776,"1",12
"2519",4,201.167769857135,"1",12
"3351",5,88.2254890301252,"1",12
"440",1,674.885270382059,"2",12
"1273",2,953.075223683835,"2",12
"2105",3,629.509636699227,"2",12
"2937",4,253.638093375147,"2",12
"3766",5,84.3104521768992,"2",12
"491",1,564.942622263439,"3",12
"1322",2,868.936150471229,"3",12
"2155",3,590.942787572824,"3",12
