"","sizeclass","data","area","season"
"3485",5,44.0672960349279,"12",3
"209",1,47.6344945933971,"13",3
"1041",2,24.3710155247284,"13",3
"1873",3,8.35377549956061,"13",3
"2705",4,4.47448173805354,"13",3
"3539",5,10.0756092152393,"13",3
"263",1,138.789633479538,"14",3
"1095",2,62.9426485523893,"14",3
"1928",3,15.3184226322246,"14",3
"2759",4,6.22415842037736,"14",3
"3589",5,14.6004354228642,"14",3
"3",1,55.9235460811067,"1",4
"833",2,61.6041216388394,"1",4
"1665",3,25.4511266394775,"1",4
"2498",4,13.0396377434771,"1",4
"3330",5,35.973425582334,"1",4
"419",1,53.8915390685128,"2",4
"1250",2,75.1951412043521,"2",4
"2082",3,44.6632153467794,"2",4
"2914",4,31.2724123346056,"2",4
"3747",5,96.5703132017308,"2",4
"470",1,63.9683523551007,"3",4
"1301",2,77.9821705604413,"3",4
"2134",3,39.1275145361113,"3",4
"2965",4,22.6876168133834,"3",4
"3797",5,58.3146463693181,"3",4
"521",1,65.5744725531618,"4",4
"1354",2,39.5032503593,"4",4
"2186",3,10.8100660427764,"4",4
"3019",4,4.91790422331039,"4",4
"3850",5,15.1664434901768,"4",4
"574",1,49.1139609447317,"5",4
"1406",2,38.3505526793769,"5",4
"2239",3,14.5340307719199,"5",4
"3070",4,8.91188024710391,"5",4
"3901",5,33.3418168835635,"5",4
"626",1,51.8417125796235,"6",4
"1457",2,54.36674540904,"6",4
"2289",3,40.8830736315634,"6",4
"3121",4,47.6183488400991,"6",4
"3954",5,215.110727624917,"6",4
"678",1,35.1176055345719,"7",4
"1511",2,24.4517373402282,"7",4
"2342",3,13.5211017187035,"7",4
"3174",4,11.7864995157103,"7",4
"4006",5,36.9031331178457,"7",4
"731",1,24.6513687518973,"8",4
"1562",2,29.0416941604737,"8",4
"2393",3,18.1858255132106,"8",4
"3226",4,18.5891094284957,"8",4
"4057",5,107.219385669827,"8",4
"782",1,45.0481747759765,"9",4
"1614",2,18.4764481958228,"9",4
"2445",3,19.4322925233984,"9",4
"3278",4,41.3144643037513,"9",4
"4111",5,139.759531766443,"9",4
"54",1,66.8738512218255,"10",4
"886",2,32.6074932779618,"10",4
"1718",3,11.0943117582105,"10",4
"2551",4,6.84896678890337,"10",4
"3382",5,21.1615811128075,"10",4
"106",1,63.2188226638076,"11",4
"937",2,40.1558520652018,"11",4
"1769",3,16.186905648393,"11",4
"2601",4,10.9485905337181,"11",4
"3434",5,36.4149636274079,"11",4
"157",1,72.646794902696,"12",4
"990",2,18.3833611287147,"12",4
"1823",3,4.83867029610938,"12",4
"2654",4,4.71127894741702,"12",4
"3486",5,42.9378790386664,"12",4
"210",1,48.3802969970114,"13",4
"1043",2,24.7972508774993,"13",4
"1874",3,8.45058249033332,"13",4
"2706",4,4.48008987333192,"13",4
"3537",5,9.99726553471504,"13",4
"261",1,133.97975116487,"14",4
"1093",2,61.4696167339604,"14",4
"1926",3,15.1427157810147,"14",4
"2757",4,6.233503966064,"14",4
"3590",5,14.8250556363411,"14",4
"18",1,46.5083534928009,"1",5
"853",2,59.7739091761298,"1",5
"1685",3,26.4536312913779,"1",5
"2516",4,12.6301750826408,"1",5
"3348",5,34.5517057152448,"1",5
"435",1,46.1946069678891,"2",5
"1268",2,67.7580017977031,"2",5
"2100",3,41.0861435057928,"2",5
"2932",4,27.8448946731513,"2",5
"3763",5,94.7705428631946,"2",5
"488",1,56.2023697780542,"3",5
"1321",2,71.6660834757895,"3",5
"2152",3,36.8998011417679,"3",5
"2985",4,20.7217639469127,"3",5
"3817",5,57.7606260158183,"3",5
"541",1,61.9864094432972,"4",5
"1372",2,38.3854258871843,"4",5
"2204",3,10.4742643621864,"4",5
"3035",4,4.56040219628309,"4",5
"3868",5,15.6155425212153,"4",5
"592",1,44.9993247784918,"5",5
"1424",2,36.3850453250529,"5",5
"2255",3,13.7822767012782,"5",5
"3088",4,8.00455118342991,"5",5
"3921",5,32.4734167141898,"5",5
"644",1,47.1040479740383,"6",5
"1477",2,49.7250261171811,"6",5
"2309",3,37.1550655339795,"6",5
"3141",4,41.4966594232975,"6",5
"3972",5,206.543494191147,"6",5
"696",1,32.1051114059497,"7",5
"1527",2,23.2283505631108,"7",5
"2360",3,12.9448351167716,"7",5
"3192",4,10.8209722414353,"7",5
"4024",5,37.2346550612883,"7",5
"747",1,22.1733177634974,"8",5
"1580",2,27.1715866800119,"8",5
"2413",3,17.0645388137722,"8",5
"3244",4,16.6164727779829,"8",5
"4076",5,104.983171407866,"8",5
"801",1,39.1085607442994,"9",5
"1632",2,16.2265152294414,"9",5
"2465",3,17.1524426032619,"9",5
"3296",4,35.1574694807509,"9",5
"4127",5,129.772555033131,"9",5
"72",1,61.1771281900667,"10",5
"904",2,30.9570078205372,"10",5
"1736",3,10.7510102868546,"10",5
"2567",4,6.42581287870158,"10",5
"3400",5,21.6247253496736,"10",5
"124",1,59.3182318540621,"11",5
"957",2,38.0421029927342,"11",5
"1789",3,15.2706324847743,"11",5
"2621",4,9.90038881815792,"11",5
"3452",5,36.1653381117289,"11",5
"177",1,66.4209662317605,"12",5
"1008",2,17.8591908145193,"12",5
"1839",3,4.63486098802316,"12",5
"2672",4,4.20636630919552,"12",5
"3504",5,42.4012879732775,"12",5
"228",1,44.096108200057,"13",5
"1059",2,23.7512960076751,"13",5
"1892",3,8.12934658396028,"13",5
"2724",4,4.11173702657832,"13",5
"3557",5,10.1558878961969,"13",5
"281",1,114.272448836962,"14",5
"1113",2,55.7265549619362,"14",5
"1944",3,14.1070456745242,"14",5
"2777",4,5.70566106376337,"14",5
"3608",5,15.4351113528351,"14",5
"19",1,42.1787264469715,"1",6
"851",2,60.9762698248948,"1",6
"1683",3,28.8423433641309,"1",6
"2517",4,13.3694129054271,"1",6
"3349",5,32.5423435090693,"1",6
"437",1,43.7756123118552,"2",6
"1269",2,64.6774181714319,"2",6
"2101",3,39.7650399440521,"2",6
"2933",4,27.146046288063,"2",6
"3765",5,91.5823302154562,"2",6
"489",1,54.4508200470913,"3",6
"1319",2,69.7191653785575,"3",6
"2150",3,36.655370181903,"3",6
"2983",4,20.7726121305881,"3",6
"3815",5,56.4918250478172,"3",6
"539",1,65.0068745439299,"4",6
"1373",2,39.8078749692924,"4",6
"2205",3,10.7885843106891,"4",6
"3037",4,4.6850106334729,"4",6
"3869",5,16.0274266725369,"4",6
"593",1,45.4013763435079,"5",6
"1425",2,36.6127813651926,"5",6
"2257",3,13.8184482584372,"5",6
"3089",4,7.92011755979923,"5",6
"3919",5,31.3034647161878,"5",6
"642",1,47.0476255145291,"6",6
"1475",2,48.0703118366815,"6",6
"2307",3,35.3983880540052,"6",6
"3139",4,39.2872661390625,"6",6
"3973",5,193.14237253297,"6",6
"697",1,32.3669639334469,"7",6
"1529",2,23.4802197728308,"7",6
"2361",3,13.0964434770395,"7",6
"3193",4,10.9168390303026,"7",6
"4025",5,37.3278425110818,"7",6
"749",1,22.1520577517638,"8",6
"1581",2,27.0966148152437,"8",6
"2411",3,16.9447513314003,"8",6
"3242",4,16.3269466098317,"8",6
"4077",5,101.409725098815,"8",6
"800",1,37.7915323921244,"9",6
"1630",2,15.2888569075655,"9",6
"2463",3,16.0483694895515,"9",6
"3297",4,32.7616205854299,"9",6
"4129",5,118.767767518805,"9",6
"73",1,61.2388869584483,"10",6
"905",2,31.1788108808377,"10",6
"1737",3,11.0373529587934,"10",6
"2569",4,6.66061567746262,"10",6
"3401",5,22.033827519503,"10",6
"125",1,61.6329173726921,"11",6
"955",2,38.5060638879921,"11",6
"1787",3,15.3197692497673,"11",6
"2619",4,9.91314949608878,"11",6
"3450",5,35.8832502845354,"11",6
"175",1,67.3205304717064,"12",6
"1009",2,18.661658847884,"12",6
"1841",3,4.76341633353111,"12",6
"2673",4,4.17773062740193,"12",6
"3505",5,41.5927975846608,"12",6
"229",1,44.6131996376977,"13",6
"1061",2,24.3988246089712,"13",6
"1893",3,8.35757595890415,"13",6
"2725",4,4.19920939882516,"13",6
"3555",5,10.3421432617515,"13",6
"279",1,106.719616317313,"14",6
"1111",2,53.5199094982344,"14",6
"1942",3,13.9331026827308,"14",6
"2775",4,5.79576738064105,"14",6
"3609",5,16.1268537312002,"14",6
"21",1,37.6001748549202,"1",7
"852",2,61.2853037057516,"1",7
"1684",3,31.0851583015645,"1",7
"2514",4,14.0264543245736,"1",7
"3346",5,30.4018957763161,"1",7
"434",1,41.2800639496711,"2",7
"1266",2,61.3182358416446,"2",7
"2098",3,38.2157226032529,"2",7
"2930",4,26.3075650378607,"2",7
"3762",5,88.1001929649316,"2",7
"486",1,52.3525452871699,"3",7
"1320",2,67.3029500476664,"3",7
"2153",3,36.1831755033801,"3",7
"2984",4,20.7389116905562,"3",7
"3816",5,55.1334065665083,"3",7
"540",1,67.9681545096736,"4",7
"1370",2,41.2444938123708,"4",7
"2202",3,11.1322798174162,"4",7
"3034",4,4.83418513703192,"4",7
"3866",5,16.5518169068506,"4",7
"590",1,45.3732994841607,"5",7
"1422",2,36.6072752996808,"5",7
"2254",3,13.8144724116646,"5",7
"3086",4,7.83333588654599,"5",7
"3920",5,30.1848972066198,"5",7
"645",1,46.4761336121563,"6",7
"1476",2,46.0509900989247,"6",7
"2308",3,33.3811145920323,"6",7
"3140",4,36.7198101136961,"6",7
"3970",5,178.014359174077,"6",7
"694",1,32.3656410112312,"7",7
"1526",2,23.6547608129146,"7",7
"2358",3,13.2030189130541,"7",7
"3190",4,10.9802293155099,"7",7
"4022",5,37.5481860487456,"7",7
"746",1,22.1027245854164,"8",7
"1578",2,26.9787408683543,"8",7
"2412",3,16.7929367658952,"8",7
"3245",4,16.0046902717607,"8",7
"4075",5,97.6850217201404,"8",7
"798",1,36.56390967912,"9",7
"1633",2,14.482949122644,"9",7
"2464",3,15.0223368833058,"9",7
"3294",4,30.3709266171429,"9",7
"4126",5,108.382818607384,"9",7
"70",1,60.3647255221781,"10",7
"902",2,31.2085937626507,"10",7
"1734",3,11.3157913973225,"10",7
"2566",4,6.9154119932994,"10",7
"3398",5,22.5968108219876,"10",7
"122",1,63.7391768652126,"11",7
"956",2,38.9933690710023,"11",7
"1788",3,15.4076578395832,"11",7
"2620",4,9.96847442264055,"11",7
"3453",5,35.9148983125833,"11",7
"176",1,68.0074928142782,"12",7
"1006",2,19.6234752068315,"12",7
"1838",3,4.94753287417755,"12",7
"2670",4,4.18569304313899,"12",7
"3502",5,40.9418323328511,"12",7
"226",1,45.0452823775067,"13",7
"1058",2,25.1600180242267,"13",7
"1890",3,8.65114623837668,"13",7
"2722",4,4.32574969599045,"13",7
"3556",5,10.653970524128,"13",7
"280",1,98.3042491992571,"14",7
"1112",2,51.0509700681999,"14",7
"1945",3,13.7593630961962,"14",7
"2776",4,5.92373154894439,"14",7
"3606",5,17.0562123552746,"14",7
"20",1,33.0303286432551,"1",8
"850",2,60.7236065516105,"1",8
"1682",3,33.0970375816663,"1",8
"2515",4,14.5806377464561,"1",8
"3347",5,28.2118471820693,"1",8
"436",1,38.7790925274932,"2",8
"1267",2,57.8036915131164,"2",8
"2099",3,36.502042698215,"2",8
"2931",4,25.3624385146506,"2",8
"3764",5,84.4331072617001,"2",8
"487",1,49.9992002478379,"3",8
"1318",2,64.5272460714695,"3",8
"2151",3,35.5091904377654,"3",8
"2982",4,20.6253896232177,"3",8
"3814",5,53.7181730126898,"3",8
"538",1,70.8112670911438,"4",8
"1371",2,42.6720007054741,"4",8
"2203",3,11.5011521184683,"4",8
"3036",4,5.00667177964766,"4",8
"3867",5,17.1858136235083,"4",8
"591",1,44.9356902315703,"5",8
"1423",2,36.3792532987765,"5",8
"2256",3,13.7722599435331,"5",8
"3087",4,7.74573802859201,"5",8
"3918",5,29.1308174070387,"5",8
"643",1,45.4393746488635,"6",8
"1474",2,43.7644459079693,"6",8
"2306",3,31.2001642626519,"6",8
"3138",4,33.9356397621177,"6",8
"3971",5,162.018429057113,"6",8
"695",1,32.1130792371321,"7",8
"1528",2,23.7511970464453,"7",8
"2359",3,13.2639424866883,"7",8
"3191",4,11.011119197259,"7",8
"4023",5,37.8887473048307,"7",8
"748",1,22.0275166495168,"8",8
"1579",2,26.8222354421592,"8",8
"2410",3,16.6137047281122,"8",8
"3243",4,15.6582423973142,"8",8
"4074",5,93.8999480721385,"8",8
"799",1,35.4355098019526,"9",8
"1631",2,13.8013293909162,"9",8
"2462",3,14.0821910724486,"9",8
"3295",4,28.0475669276968,"9",8
"4128",5,98.7701759375318,"9",8
"71",1,58.6481414272306,"10",8
"903",2,31.0540642243271,"10",8
"1735",3,11.5817120607965,"10",8
"2568",4,7.18720770392052,"10",8
"3399",5,23.3092795952075,"10",8
"123",1,65.5904921472835,"11",8
"954",2,39.4964388956705,"11",8
"1786",3,15.53185393506,"11",8
"2618",4,10.0642780257696,"11",8
"3451",5,36.2463094736543,"11",8
"174",1,68.4748725059488,"12",8
"1007",2,20.7436338775657,"12",8
"1840",3,5.18788332823367,"12",8
"2671",4,4.22866632532149,"12",8
"3503",5,40.4446936952743,"12",8
"227",1,45.3873257670114,"13",8
"1060",2,26.0277431750414,"13",8
"1891",3,9.00895474432131,"13",8
"2723",4,4.49098830049283,"13",8
"3554",5,11.0917141903405,"13",8
"278",1,89.4819945700651,"14",8
"1110",2,48.4141698591811,"14",8
"1943",3,13.5885367055227,"14",8
"2774",4,6.08827709202365,"14",8
"3607",5,18.2347943268697,"14",8
"22",1,29.0638627686495,"1",9
"858",2,58.1512594982033,"1",9
"1690",3,31.8741464703681,"1",9
"2522",4,15.1132660098924,"1",9
"3354",5,24.153428562226,"1",9
"441",1,36.8369867637803,"2",9
"1271",2,53.1458916061763,"2",9
"2104",3,31.7753417493006,"2",9
"2936",4,24.5053300595675,"2",9
"3770",5,74.833180554856,"2",9
"494",1,48.1378348163442,"3",9
"1326",2,60.2557034366991,"3",9
"2158",3,31.7550735137739,"3",9
"2989",4,20.5745468840744,"3",9
"3822",5,48.4883475475979,"3",9
"546",1,74.4929745239735,"4",9
"1378",2,43.1738687192928,"4",9
"2210",3,10.8932811138937,"4",9
"3041",4,5.23595219969553,"4",9
"3871",5,16.6278213368938,"4",9
"596",1,44.7333716165245,"5",9
"1428",2,35.2171215916577,"5",9
"2262",3,12.5456989805804,"5",9
"3094",4,7.71009858791954,"5",9
"3926",5,26.1122929178218,"5",9
"650",1,44.6108089764218,"6",9
"1481",2,40.4687546888815,"6",9
"2314",3,26.5156409113078,"6",9
"3146",4,31.2691002722221,"6",9
"3978",5,135.318466433048,"6",9
"702",1,32.066699244736,"7",9
"1533",2,23.2892820398966,"7",9
"2363",3,12.1655490294311,"7",9
"3196",4,11.0835381548289,"7",9
"4028",5,35.5649600283216,"7",9
"754",1,22.2336598062137,"8",9
"1586",2,26.0933698230232,"8",9
"2418",3,15.0354342253087,"8",9
"3246",4,15.3981709206415,"8",9
"4079",5,83.6032500499076,"8",9
"803",1,34.8933935760655,"9",9
"1636",2,12.9703487514932,"9",9
"2469",3,12.1232016725849,"9",9
"3302",4,26.0121408473425,"9",9
"4133",5,83.499343934377,"9",9
"77",1,56.9948689281124,"10",9
"909",2,30.1053026837916,"10",9
"1740",3,10.8381610530273,"10",9
"2574",4,7.52248861300175,"10",9
"3406",5,22.4167460184743,"10",9
"130",1,68.0746811907778,"11",9
"962",2,39.1989457854618,"11",9
"1794",3,14.3743761509553,"11",9
"2626",4,10.2672080675875,"11",9
"3456",5,34.1989506595927,"11",9
"181",1,69.6734521940911,"12",9
"1014",2,21.5753689808923,"12",9
"1845",3,5.02608490216113,"12",9
"2677",4,4.33474684810646,"12",9
"3509",5,37.1934885542365,"12",9
"232",1,46.2693905751774,"13",9
"1066",2,26.4486718877744,"13",9
"1898",3,8.63942995648491,"13",9
"2730",4,4.72654566206652,"13",9
"3562",5,10.8138643638954,"13",9
"286",1,81.7602901883312,"14",9
"1118",2,44.7713765565716,"14",9
"1948",3,12.2975827673482,"14",9
"2781",4,6.33057158333749,"14",9
"3614",5,18.2527209398498,"14",9
"23",1,24.9808833752931,"1",10
"855",2,56.0983492752549,"1",10
"1689",3,33.0605609119817,"1",10
"2521",4,15.4082887760759,"1",10
"3353",5,22.2068623912104,"1",10
"442",1,34.4576444082952,"2",10
"1274",2,49.6987746691937,"2",10
"2106",3,30.0630956004815,"2",10
"2938",4,23.432205155137,"2",10
"3768",5,71.3515286210647,"2",10
"493",1,45.4904749135544,"3",10
"1324",2,57.1363499773903,"3",10
"2154",3,30.8464988628827,"3",10
"2987",4,20.3171057156637,"3",10
"3820",5,47.1523332627139,"3",10
"545",1,76.9335059489167,"4",10
"1377",2,44.4749183050768,"4",10
"2209",3,11.2633522188012,"4",10
"3042",4,5.45219588889166,"4",10
"3874",5,17.4119358283964,"4",10
"598",1,43.5628500425306,"5",10
"1430",2,34.6038204921164,"5",10
"2260",3,12.4432845114222,"5",10
"3093",4,7.62463784194933,"5",10
"3924",5,25.2835327433637,"5",10
"646",1,42.8109046445058,"6",10
"1479",2,37.9685588125522,"6",10
"2312",3,24.4453348689,"6",10
"3145",4,28.3907029441953,"6",10
"3977",5,120.77907436602,"6",10
"701",1,31.3592771951049,"7",10
"1534",2,23.231533603822,"7",10
"2366",3,12.1377892108518,"7",10
"3198",4,11.050313165358,"7",10
"4030",5,36.0876103775749,"7",10
"752",1,22.1118763799807,"8",10
"1585",2,25.8771792341909,"8",10
"2416",3,14.8335566714234,"8",10
"3247",4,15.0246218150971,"8",10
"4082",5,80.1936877458021,"8",10
"804",1,33.9752421261682,"9",10
"1634",2,12.5293488348257,"9",10
"2470",3,11.4307810437309,"9",10
"3301",4,23.9387228124386,"9",10
"4134",5,76.2303318005365,"9",10
"75",1,53.9422397146256,"10",10
"907",2,29.6273612045358,"10",10
"1739",3,11.0450968855867,"10",10
"2572",4,7.81886643700265,"10",10
"3405",5,23.3465752090645,"10",10
"129",1,69.2972550914965,"11",10
"961",2,39.6988778161188,"11",10
"1793",3,14.5485403403266,"11",10
"2624",4,10.4404157202209,"11",10
"3457",5,35.0495541600403,"11",10
"182",1,69.6894890282708,"12",10
"1013",2,22.9758581851253,"12",10
"1846",3,5.35455274839491,"12",10
"2675",4,4.44697285553999,"12",10
"3507",5,37.0132034663633,"12",10
"231",1,46.4202270263906,"13",10
"1064",2,27.4830984997502,"13",10
"1897",3,9.08274477515388,"13",10
"2729",4,4.97167641421282,"13",10
"3561",5,11.4650094018203,"13",10
"285",1,73.0813390023208,"14",10
"1116",2,42.0980410132866,"14",10
"1949",3,12.1533852046476,"14",10
"2782",4,6.56714671297871,"14",10
"3613",5,19.8560712367815,"14",10
"26",1,21.3190107547866,"1",11
"856",2,53.4472118456892,"1",11
"1688",3,33.8145790982878,"1",11
"2520",4,15.5498034394466,"1",11
"3352",5,20.3654568408384,"1",11
"439",1,32.2167798646145,"2",11
"1270",2,46.3663360964454,"2",11
"2102",3,28.3472608714018,"2",11
"2934",4,22.3394115475951,"2",11
"3769",5,67.9383167287823,"2",11
"492",1,42.8224164872983,"3",11
"1325",2,53.9516858072691,"3",11
"2157",3,29.8326802200802,"3",11
"2990",4,19.998039160016,"3",11
"3821",5,45.8406962907692,"3",11
"544",1,79.0438994084637,"4",11
"1376",2,45.6821433161357,"4",11
"2208",3,11.6410126289424,"4",11
"3039",4,5.68701035609674,"4",11
"3870",5,18.2895702804063,"4",11
"594",1,42.0954176078095,"5",11
"1426",2,33.8241093741912,"5",11
"2261",3,12.3125662148751,"5",11
"3092",4,7.54259533891603,"5",11
"3925",5,24.5411326159041,"5",11
"649",1,40.7446499519023,"6",11
"1482",2,35.4511040834114,"6",11
"2313",3,22.4279184781988,"6",11
"3144",4,25.6115024228664,"6",11
"3976",5,107.058133180828,"6",11
"700",1,30.4632607319826,"7",11
"1531",2,23.0995734281155,"7",11
"2362",3,12.0691434649953,"7",11
"3194",4,10.9860434639127,"7",11
"4026",5,36.7065211773748,"7",11
"753",1,21.9708655054304,"8",11
"1584",2,25.6360148346066,"8",11
"2417",3,14.6189344324022,"8",11
"3249",4,14.6495134564278,"8",11
"4078",5,76.9215198198332,"8",11
"806",1,33.1808320939308,"9",11
"1635",2,12.1965317808666,"9",11
"2467",3,10.8251561352732,"9",11
"3300",4,22.0378437329287,"9",11
"4131",5,69.8149416443195,"9",11
"78",1,50.4579149091089,"10",11
"910",2,29.0080863510222,"10",11
"1742",3,11.2264314615149,"10",11
