"","sizeclass","data","area","season"
"3591",5,248.401943573372,"14",1
"2",1,390.605959995431,"1",2
"834",2,722.526317417681,"1",2
"1666",3,534.40512059826,"1",2
"2500",4,244.39375971912,"1",2
"3332",5,119.481128743345,"1",2
"420",1,216.766540729207,"2",2
"1252",2,288.100574435429,"2",2
"2084",3,260.523331816998,"2",2
"2916",4,141.281820081164,"2",2
"3748",5,46.0654047261012,"2",2
"472",1,159.421113544983,"3",2
"1302",2,262.053542452378,"3",2
"2133",3,267.296994751476,"3",2
"2966",4,176.838868953897,"3",2
"3798",5,86.3369678789948,"3",2
"522",1,233.471891518787,"4",2
"1356",2,393.996356802771,"4",2
"2188",3,296.133186854488,"4",2
"3020",4,143.211410528842,"4",2
"3852",5,70.3901475139231,"4",2
"576",1,120.944737060682,"5",2
"1408",2,239.485202733835,"5",2
"2240",3,254.083861523808,"5",2
"3072",4,184.316256351154,"5",2
"3902",5,123.284919489555,"5",2
"625",1,177.18355800426,"6",2
"1458",2,300.926081227359,"6",2
"2290",3,303.718983608157,"6",2
"3122",4,181.057416989548,"6",2
"3956",5,72.6906389601712,"6",2
"680",1,217.838283859023,"7",2
"1512",2,399.083402228786,"7",2
"2344",3,436.314136449157,"7",2
"3176",4,349.948870049937,"7",2
"4008",5,257.148933973973,"7",2
"732",1,183.379920704913,"8",2
"1564",2,347.906856660441,"8",2
"2394",3,360.490508923346,"8",2
"3225",4,232.396878505041,"8",2
"4060",5,118.312140315034,"8",2
"783",1,77.6519881648215,"9",2
"1613",2,127.494941233897,"9",2
"2446",3,93.6943937148076,"9",2
"3280",4,49.7560186219587,"9",2
"4112",5,31.5819724141943,"9",2
"56",1,143.073599936683,"10",2
"888",2,312.240905292006,"10",2
"1720",3,305.205346678937,"10",2
"2552",4,203.978498367616,"10",2
"3384",5,150.374278402694,"10",2
"108",1,162.813437765941,"11",2
"938",2,301.367253513373,"11",2
"1770",3,283.987294402106,"11",2
"2602",4,194.897054676638,"11",2
"3433",5,142.147314290785,"11",2
"158",1,79.5808250300577,"12",2
"992",2,72.6896476340702,"12",2
"1824",3,97.3781762751624,"12",2
"2656",4,152.287935308639,"12",2
"3488",5,173.25568537945,"12",2
"212",1,187.480253002682,"13",2
"1044",2,353.246723574833,"13",2
"1876",3,349.612583372558,"13",2
"2708",4,247.407326999659,"13",2
"3538",5,175.622682341567,"13",2
"262",1,88.1189288886993,"14",2
"1094",2,230.190377516831,"14",2
"1925",3,269.214928979191,"14",2
"2758",4,227.61175152933,"14",2
"3592",5,230.0837447821,"14",2
"4",1,401.960447675314,"1",3
"835",2,725.34852413721,"1",3
"1667",3,522.868372197195,"1",3
"2497",4,233.02639956259,"1",3
"3329",5,111.11596539013,"1",3
"417",1,230.690032624789,"2",3
"1249",2,305.91445018933,"2",3
"2081",3,268.102395313217,"2",3
"2913",4,137.706108464755,"2",3
"3745",5,42.3549637034748,"2",3
"469",1,168.072900970854,"3",3
"1303",2,271.549408249939,"3",3
"2136",3,269.228179169197,"3",3
"2967",4,171.370727437388,"3",3
"3799",5,80.2129059045227,"3",3
"523",1,233.363634195958,"4",3
"1353",2,390.121731185285,"4",3
"2185",3,291.499859009931,"4",3
"3017",4,140.202144319431,"4",3
"3849",5,68.3350109721259,"4",3
"573",1,126.125149648795,"5",3
"1405",2,243.347059327124,"5",3
"2237",3,252.167863472761,"5",3
"3069",4,179.654420614572,"5",3
"3903",5,118.67582832074,"5",3
"628",1,191.073995311124,"6",3
"1459",2,316.888200068466,"6",3
"2291",3,307.285096581282,"6",3
"3123",4,176.855168593377,"6",3
"3953",5,70.160276686931,"6",3
"677",1,237.547995522412,"7",3
"1509",2,421.731058861945,"7",3
"2341",3,445.003015968691,"7",3
"3173",4,344.573464157417,"7",3
"4005",5,245.535251688735,"7",3
"729",1,199.241858144488,"8",3
"1561",2,370.433516336811,"8",3
"2395",3,375.606150656521,"8",3
"3228",4,234.158746520254,"8",3
"4058",5,113.491910984271,"8",3
"781",1,77.9035167378082,"9",3
"1616",2,127.729480680679,"9",3
"2447",3,93.7402286833188,"9",3
"3277",4,49.7171305987307,"9",3
"4109",5,31.5192511148224,"9",3
"53",1,150.764769945029,"10",3
"885",2,318.394128632762,"10",3
"1717",3,302.4512911604,"10",3
"2549",4,197.728544453821,"10",3
"3381",5,143.319518813225,"10",3
"105",1,171.230040652411,"11",3
"939",2,307.549590135599,"11",3
"1771",3,279.618655924862,"11",3
"2603",4,186.053082659783,"11",3
"3436",5,133.248283798341,"11",3
"159",1,73.8201933077282,"12",3
"989",2,73.0358146255451,"12",3
"1821",3,91.9678598588511,"12",3
"2653",4,135.599659627858,"12",3
"3485",5,168.331951557173,"12",3
"209",1,184.470771657056,"13",3
"1041",2,348.368646498224,"13",3
"1873",3,345.961424843966,"13",3
"2705",4,245.918602652347,"13",3
"3539",5,175.414995234959,"13",3
"263",1,85.7260180617386,"14",3
"1095",2,219.940339230755,"14",3
"1928",3,252.633621785825,"14",3
"2759",4,209.778498465321,"14",3
"3589",5,208.269901497322,"14",3
"3",1,407.95908373924,"1",4
"833",2,717.164103160026,"1",4
"1665",3,503.702808129679,"1",4
"2498",4,219.034086930129,"1",4
"3330",5,102.098704920615,"1",4
"419",1,244.522230647873,"2",4
"1250",2,324.37673444469,"2",4
"2082",3,275.444509131723,"2",4
"2914",4,134.5972262938,"2",4
"3747",5,39.6089921893278,"2",4
"470",1,177.553615250607,"3",4
"1301",2,282.707218368101,"3",4
"2134",3,271.460171486853,"3",4
"2965",4,165.615990978992,"3",4
"3797",5,74.4811983890078,"3",4
"521",1,232.789982784098,"4",4
"1354",2,384.495020257571,"4",4
"2186",3,284.556352811101,"4",4
"3019",4,135.87128219511,"4",4
"3850",5,65.799725666953,"4",4
"574",1,131.871184984967,"5",4
"1406",2,247.985093362065,"5",4
"2239",3,250.223950167215,"5",4
"3070",4,174.591104579421,"5",4
"3901",5,114.001101506163,"5",4
"626",1,205.525380727187,"6",4
"1457",2,333.844385872774,"6",4
"2289",3,310.626749016264,"6",4
"3121",4,173.09026450046,"6",4
"3954",5,68.743077562922,"6",4
"678",1,258.666566118642,"7",4
"1511",2,446.815112388483,"7",4
"2342",3,453.929044623671,"7",4
"3174",4,338.111964888244,"7",4
"4006",5,233.922117532732,"7",4
"731",1,216.274610789869,"8",4
"1562",2,394.816787447532,"8",4
"2393",3,390.322042474279,"8",4
"3226",4,234.588581107392,"8",4
"4057",5,108.610549527367,"8",4
"782",1,78.1681815820589,"9",4
"1614",2,127.979474430877,"9",4
"2445",3,93.7944807273321,"9",4
"3278",4,49.6822336855958,"9",4
"4111",5,31.4592855910303,"9",4
"54",1,159.368803717958,"10",4
"886",2,326.122872754123,"10",4
"1718",3,300.605427991487,"10",4
"2551",4,191.843821993769,"10",4
"3382",5,136.731209180213,"10",4
"106",1,180.240042585515,"11",4
"937",2,314.53219008149,"11",4
"1769",3,275.132378836454,"11",4
"2601",4,177.024129851176,"11",4
"3434",5,124.706360739546,"11",4
"157",1,68.2559269239284,"12",4
"990",2,73.637273360903,"12",4
"1823",3,86.6768689018525,"12",4
"2654",4,119.290439846742,"12",4
"3486",5,160.910618969502,"12",4
"210",1,181.276179072027,"13",4
"1043",2,342.113542522014,"13",4
"1874",3,339.519280524417,"13",4
"2706",4,241.687158284158,"13",4
"3537",5,173.177206621998,"13",4
"261",1,83.0512035928808,"14",4
"1093",2,208.443502387734,"14",4
"1926",3,234.220449811332,"14",4
"2757",4,190.258831610274,"14",4
"3590",5,184.782379107569,"14",4
"18",1,416.87831930519,"1",5
"853",2,668.334690149496,"1",5
"1685",3,471.648284561338,"1",5
"2516",4,207.024254422867,"1",5
"3348",5,92.6599773158531,"1",5
"435",1,263.198773299893,"2",5
"1268",2,328.094708934002,"2",5
"2100",3,278.393591305472,"2",5
"2932",4,134.334754639982,"2",5
"3763",5,37.5733364954485,"2",5
"488",1,191.552635198521,"3",5
"1321",2,282.399165753397,"3",5
"2152",3,270.007852822294,"3",5
"2985",4,162.617275809359,"3",5
"3817",5,69.0304434515675,"3",5
"541",1,236.434424305099,"4",5
"1372",2,360.716097209978,"4",5
"2204",3,271.754787390024,"4",5
"3035",4,132.865190526514,"4",5
"3868",5,62.7683811948612,"4",5
"592",1,140.901279791367,"5",5
"1424",2,242.135382127817,"5",5
"2255",3,244.706190493151,"5",5
"3088",4,172.339838604521,"5",5
"3921",5,109.107374822504,"5",5
"644",1,224.756777483005,"6",5
"1477",2,336.089930102373,"6",5
"2309",3,309.198418282319,"6",5
"3141",4,172.843924298451,"6",5
"3972",5,68.1616712217762,"6",5
"696",1,286.613868822704,"7",5
"1527",2,453.234781566354,"7",5
"2360",3,456.317538620675,"7",5
"3192",4,336.801398658237,"7",5
"4024",5,222.029133528286,"7",5
"747",1,239.013855199986,"8",5
"1580",2,402.272411243138,"8",5
"2413",3,398.609707561569,"8",5
"3244",4,238.020640218196,"8",5
"4076",5,103.534175929533,"8",5
"801",1,80.0117366004155,"9",5
"1632",2,122.574738626547,"9",5
"2465",3,92.5049733747694,"9",5
"3296",4,50.5537165143503,"9",5
"4127",5,31.3319557968773,"9",5
"72",1,172.217625872662,"10",5
"904",2,320.509819289499,"10",5
"1736",3,295.296407764177,"10",5
"2567",4,189.746340448021,"10",5
"3400",5,130.347385100007,"10",5
"124",1,193.556205157699,"11",5
"957",2,307.986508246063,"11",5
"1789",3,266.708781388921,"11",5
"2621",4,171.074583830427,"11",5
"3452",5,116.371705285731,"11",5
"177",1,64.2439775520209,"12",5
"1008",2,71.1832968363666,"12",5
"1839",3,80.4175372990283,"12",5
"2672",4,105.828143756579,"12",5
"3504",5,151.261011959051,"12",5
"228",1,181.524531458057,"13",5
"1059",2,319.947473443848,"13",5
"1892",3,325.962732858305,"13",5
"2724",4,239.373763517383,"13",5
"3557",5,168.778607898169,"13",5
"281",1,81.7858093399866,"14",5
"1113",2,187.52571550166,"14",5
"1944",3,211.834835873166,"14",5
"2777",4,173.302996700235,"14",5
"3608",5,160.802857244146,"14",5
"19",1,412.587008853653,"1",6
"851",2,643.389300641051,"1",6
"1683",3,442.603472564204,"1",6
"2517",4,190.143627424529,"1",6
"3349",5,83.5965462279092,"1",6
"437",1,276.396133449363,"2",6
"1269",2,346.282375433155,"2",6
"2101",3,284.890195864366,"2",6
"2933",4,132.068770553019,"2",6
"3765",5,36.3022126077012,"2",6
"489",1,202.676731344323,"3",6
"1319",2,296.014839431725,"3",6
"2150",3,272.675412829774,"3",6
"2983",4,156.588066961953,"3",6
"3815",5,64.2092155718243,"3",6
"539",1,235.038367663158,"4",6
"1373",2,352.778382218129,"4",6
"2205",3,261.610125034487,"4",6
"3037",4,126.606653003177,"4",6
"3869",5,59.6506048858454,"4",6
"593",1,147.762299551642,"5",6
"1425",2,247.845544184306,"5",6
"2257",3,242.816154484299,"5",6
"3089",4,166.776460810099,"5",6
"3919",5,104.576886854559,"5",6
"642",1,240.007535593582,"6",6
"1475",2,353.66965709546,"6",6
"2307",3,311.960157142063,"6",6
"3139",4,169.891651979477,"6",6
"3973",5,68.6448906015552,"6",6
"697",1,310.314330467474,"7",6
"1529",2,481.371420354162,"7",6
"2361",3,465.245819781855,"7",6
"3193",4,328.693971667313,"7",6
"4025",5,211.065503371975,"7",6
"749",1,258.233846824195,"8",6
"1581",2,428.510297837186,"8",6
"2411",3,411.698322771448,"8",6
"3242",4,236.028922362096,"8",6
"4077",5,98.8251813765654,"8",6
"800",1,80.2960059759578,"9",6
"1630",2,122.831406349249,"9",6
"2463",3,92.5712636462947,"9",6
"3297",4,50.526706051468,"9",6
"4129",5,31.2791997737603,"9",6
"73",1,182.689685143153,"10",6
"905",2,330.616122681065,"10",6
"1737",3,295.100885386367,"10",6
"2569",4,184.602051786572,"10",6
"3401",5,124.791674716039,"10",6
"125",1,203.673177560107,"11",6
"955",2,315.919582711503,"11",6
"1787",3,262.273154307101,"11",6
"2619",4,162.116072404891,"11",6
"3450",5,108.867997909298,"11",6
"175",1,59.232939860287,"12",6
"1009",2,72.1893228841408,"12",6
"1841",3,75.6755536443488,"12",6
"2673",4,91.5538230838108,"12",6
"3505",5,140.706108053485,"12",6
"229",1,178.088195046201,"13",6
"1061",2,312.066441336731,"13",6
"1893",3,315.426324515914,"13",6
"2725",4,230.714251643561,"13",6
"3555",5,163.284859573177,"13",6
"279",1,78.7410449478267,"14",6
"1111",2,175.517883449317,"14",6
"1942",3,192.750380816165,"14",6
"2775",4,153.299683115927,"14",6
"3609",5,138.282195382023,"14",6
"21",1,403.743842351003,"1",7
"852",2,612.32632867098,"1",7
"1684",3,410.927962998217,"1",7
"2514",4,173.103048050534,"1",7
"3346",5,74.9497578708232,"1",7
"434",1,288.725880736715,"2",7
"1266",2,364.291608353946,"2",7
"2098",3,290.871562914669,"2",7
"2930",4,130.234110035257,"2",7
"3762",5,35.6279004190666,"2",7
"486",1,214.350067117747,"3",7
"1320",2,310.954168257877,"3",7
"2153",3,275.511908629744,"3",7
"2984",4,150.650397820446,"3",7
"3816",5,59.8623018292072,"3",7
"540",1,233.308858536546,"4",7
"1370",2,343.955001771001,"4",7
"2202",3,250.438234239963,"4",7
"3034",4,119.833474727827,"4",7
"3866",5,56.4069300161645,"4",7
"590",1,155.017004149181,"5",7
"1422",2,254.082823504329,"5",7
"2254",3,240.97789258219,"5",7
"3086",4,161.190244570712,"5",7
"3920",5,100.220756878217,"5",7
"645",1,255.093535141079,"6",7
"1476",2,371.580249722233,"6",7
"2308",3,314.410988119355,"6",7
"3140",4,167.378452433474,"6",7
"3970",5,69.9973569766323,"6",7
"694",1,334.541809004519,"7",7
"1526",2,511.189389576478,"7",7
"2358",3,474.052838797735,"7",7
"3190",4,320.145393374683,"7",7
"4022",5,200.65320571269,"7",7
"746",1,277.953554218562,"8",7
"1578",2,455.742894168237,"8",7
"2412",3,423.740179880277,"8",7
"3245",4,232.998732786049,"8",7
"4075",5,94.3097928983651,"8",7
"798",1,80.5810697779572,"9",7
"1633",2,123.090961114407,"9",7
"2464",3,92.6420731955211,"9",7
"3294",4,50.5041540093502,"9",7
"4126",5,31.2307633932922,"9",7
"70",1,193.874354129976,"10",7
"902",2,341.926091520656,"10",7
"1734",3,295.648557402952,"10",7
"2566",4,179.924720118204,"10",7
"3398",5,119.773116898483,"10",7
"122",1,214.059442341574,"11",7
"956",2,324.328756355688,"11",7
"1788",3,257.930680050173,"11",7
"2620",4,153.513874860796,"11",7
"3453",5,101.970585910211,"11",7
"176",1,54.6337964940335,"12",7
"1006",2,73.3841687632937,"12",7
"1838",3,71.2533778985227,"12",7
"2670",4,78.8362785130581,"12",7
"3502",5,129.457619904701,"12",7
"226",1,174.6547627932,"13",7
"1058",2,303.586422648316,"13",7
"1890",3,303.476451712177,"13",7
"2722",4,220.558912110614,"13",7
"3556",5,156.617768588538,"13",7
"280",1,75.6527106307775,"14",7
"1112",2,163.566077891961,"14",7
"1945",3,174.227079518174,"14",7
"2776",4,134.403386778447,"14",7
"3606",5,117.593621031237,"14",7
"20",1,390.9718545309,"1",8
"850",2,576.861392397648,"1",8
"1682",3,378.067131183048,"1",8
"2515",4,156.487742483726,"1",8
"3347",5,66.9079305441005,"1",8
"436",1,299.890484982542,"2",8
"1267",2,381.756837308076,"2",8
"2099",3,296.236949818204,"2",8
"2931",4,128.823328327452,"2",8
"3764",5,35.5030565986898,"2",8
"487",1,226.406381079113,"3",8
"1318",2,327.074470420621,"3",8
"2151",3,278.471955803477,"3",8
"2982",4,144.901377985627,"3",8
"3814",5,55.9916940138989,"3",8
"538",1,231.294551812704,"4",8
"1371",2,334.496347500684,"4",8
"2203",3,238.622915849806,"4",8
"3036",4,112.789723194179,"4",8
"3867",5,53.1322880793808,"4",8
"591",1,162.56979801491,"5",8
"1423",2,260.763772350458,"5",8
"2256",3,239.21624747689,"5",8
"3087",4,155.684729040836,"5",8
"3918",5,96.0952636160178,"5",8
"643",1,269.667607496248,"6",8
"1474",2,389.517414910703,"6",8
"2306",3,316.521095317451,"6",8
"3138",4,165.30602798507,"6",8
"3971",5,72.2083397055509,"6",8
"695",1,358.784467355103,"7",8
"1528",2,542.295316521476,"7",8
"2359",3,482.602068561802,"7",8
"3191",4,311.352604564219,"7",8
"4023",5,190.909517022182,"7",8
"748",1,297.777047681898,"8",8
"1579",2,483.529196645152,"8",8
"2410",3,434.499003303597,"8",8
"3243",4,229.062188602319,"8",8
"4074",5,90.0456015049369,"8",8
"799",1,80.8626080036073,"9",8
"1631",2,123.349376993072,"9",8
"2462",3,92.7161379573668,"9",8
"3295",4,50.4861936412961,"9",8
"4128",5,31.1871657241653,"9",8
"71",1,205.635875375483,"10",8
"903",2,354.318778255549,"10",8
"1735",3,296.90136666757,"10",8
"2568",4,175.739311462298,"10",8
"3399",5,115.303771286001,"10",8
"123",1,224.546428406101,"11",8
"954",2,333.096054096948,"11",8
"1786",3,253.742322607371,"11",8
"2618",4,145.38596997695,"11",8
"3451",5,95.7144207200795,"11",8
"174",1,50.4718965724204,"12",8
"1007",2,74.7500824289909,"12",8
"1840",3,67.1868730292553,"12",8
"2671",4,67.7366217617773,"12",8
"3503",5,118.014186264189,"12",8
"227",1,171.279746490481,"13",8
"1060",2,294.724823041238,"13",8
"1891",3,290.546812160333,"13",8
"2723",4,209.3550439724,"13",8
"3554",5,149.089014329736,"13",8
"278",1,72.5857444786139,"14",8
"1110",2,151.958486015253,"14",8
"1943",3,156.730041364023,"14",8
"2774",4,117.071632663426,"14",8
"3607",5,99.181368538195,"14",8
"22",1,363.808631915148,"1",9
"858",2,551.5225032229,"1",9
"1690",3,330.001129535268,"1",9
"2522",4,131.686171078855,"1",9
"3354",5,58.4098603260165,"1",9
"441",1,300.368271242616,"2",9
"1271",2,407.800944822145,"2",9
"2104",3,287.602731640122,"2",9
"2936",4,119.61427863183,"2",9
"3770",5,35.1973733538437,"2",9
"494",1,231.533559944241,"3",9
"1326",2,352.429637092151,"3",9
"2158",3,269.081619062887,"3",9
"2989",4,130.460075265349,"3",9
"3822",5,51.5535742882954,"3",9
"546",1,222.224625931992,"4",9
"1378",2,332.408167669088,"4",9
"2210",3,216.510362365125,"4",9
"3041",4,98.8929642812178,"4",9
"3871",5,48.9208287169912,"4",9
"596",1,165.232951202551,"5",9
"1428",2,274.2060259606,"5",9
"2262",3,227.068941283728,"5",9
"3094",4,140.684469156085,"5",9
"3926",5,90.4246056126538,"5",9
"650",1,274.902527561354,"6",9
"1481",2,416.870436959048,"6",9
"2314",3,304.212116266104,"6",9
"3146",4,153.155572411779,"6",9
"3978",5,73.8054202796045,"6",9
"702",1,371.035836673975,"7",9
"1533",2,587.927827240003,"7",9
"2363",3,469.085346368107,"7",9
"3196",4,283.048481515367,"7",9
"4028",5,178.331802856775,"7",9
"754",1,307.775946779103,"8",9
"1586",2,523.564014600222,"8",9
"2418",3,424.149227725816,"8",9
"3246",4,209.932575628135,"8",9
"4079",5,84.3785482375084,"8",9
"803",1,78.7206165812476,"9",9
"1636",2,126.561378097798,"9",9
"2469",3,88.696059958147,"9",9
"3302",4,47.2280547054526,"9",9
"4133",5,30.5336761074032,"9",9
"77",1,211.31263681026,"10",9
"909",2,376.45373492218,"10",9
"1740",3,285.634715653495,"10",9
"2574",4,161.00695743275,"10",9
"3406",5,109.192824771517,"10",9
"130",1,227.939783141638,"11",9
"962",2,350.278367246253,"11",9
"1794",3,238.739658995089,"11",9
"2626",4,128.962748718369,"11",9
"3456",5,88.3384128363734,"11",9
"181",1,45.3653796916315,"12",9
"1014",2,78.0943854631703,"12",9
"1845",3,60.6973220086097,"12",9
"2677",4,54.4732754336322,"12",9
"3509",5,104.672353421502,"12",9
"232",1,163.012255426346,"13",9
"1066",2,292.520288173922,"13",9
"1898",3,264.808040196683,"13",9
"2730",4,184.819793538394,"13",9
"3562",5,138.209750215735,"13",9
"286",1,67.5240879406917,"14",9
"1118",2,144.290807009422,"14",9
"1948",3,134.366669503136,"14",9
"2781",4,95.0267050192628,"14",9
"3614",5,81.5690000961362,"14",9
"23",1,345.864759299765,"1",10
"855",2,511.047394365529,"1",10
"1689",3,299.583183913131,"1",10
"2521",4,118.029874679915,"1",10
"3353",5,51.9952403864809,"1",10
"442",1,308.05636122395,"2",10
"1274",2,423.26993353813,"2",10
"2106",3,291.263128199423,"2",10
"2938",4,119.080319617059,"2",10
"3768",5,36.1132252223413,"2",10
"493",1,243.328852516898,"3",10
"1324",2,370.732816580762,"3",10
"2154",3,272.009551196006,"3",10
"2987",4,125.653330940764,"3",10
"3820",5,48.6745189681838,"3",10
"545",1,219.857687286588,"4",10
"1377",2,322.123339090517,"4",10
"2209",3,204.932640088087,"4",10
"3042",4,92.3584441379436,"4",10
"3874",5,45.8702401619578,"4",10
"598",1,172.774778051332,"5",10
"1430",2,281.659064719657,"5",10
"2260",3,225.60017077475,"5",10
"3093",4,135.926748765312,"5",10
"3924",5,86.9603950613433,"5",10
"646",1,286.876091862156,"6",10
"1479",2,434.145171515534,"6",10
"2312",3,305.494287877219,"6",10
"3145",4,152.055226278325,"6",10
"3977",5,77.7211337041389,"6",10
"701",1,392.681635008196,"7",10
"1534",2,620.736291826111,"7",10
"2366",3,476.341270761667,"7",10
"3198",4,274.853783552377,"7",10
"4030",5,170.336916655182,"7",10
"752",1,325.721429477129,"8",10
"1585",2,551.36662322254,"8",10
"2416",3,431.303315774197,"8",10
"3247",4,204.938732122097,"8",10
"4082",5,80.8173528969175,"8",10
"804",1,78.9741279353848,"9",10
"1634",2,126.811143392258,"9",10
"2470",3,88.7694393221035,"9",10
"3301",4,47.2202199899045,"9",10
"4134",5,30.5019495244522,"9",10
"75",1,223.282756541557,"10",10
"907",2,390.899878317085,"10",10
"1739",3,288.087634011347,"10",10
"2572",4,158.076750801055,"10",10
"3405",5,105.915379535848,"10",10
"129",1,237.698541843253,"11",10
"961",2,359.56779904996,"11",10
"1793",3,235.190772364595,"11",10
"2624",4,122.479309272224,"11",10
"3457",5,83.5074921829727,"11",10
"182",1,42.1950856527272,"12",10
"1013",2,79.7856731279307,"12",10
"1846",3,57.5518203318562,"12",10
"2675",4,46.9458133673901,"12",10
"3507",5,94.1698942482763,"12",10
"231",1,159.99659554366,"13",10
"1064",2,283.259940697192,"13",10
"1897",3,251.681519995714,"13",10
"2729",4,173.497612741937,"13",10
"3561",5,129.984324230364,"13",10
"285",1,64.7444995433554,"14",10
"1116",2,133.7320991754,"14",10
"1949",3,120.376412680745,"14",10
"2782",4,82.2902453396639,"14",10
"3613",5,68.2779803563197,"14",10
"26",1,326.200137101355,"1",11
"856",2,470.531907437901,"1",11
"1688",3,270.810730530801,"1",11
"2520",4,105.625120469317,"1",11
"3352",5,46.3538283717332,"1",11
"439",1,313.748921500035,"2",11
"1270",2,436.816736624696,"2",11
"2102",3,294.048081565118,"2",11
"2934",4,118.943030001916,"2",11
"3769",5,37.573739764279,"2",11
"492",1,254.766651891033,"3",11
"1325",2,389.511799373775,"3",11
"2157",3,274.913846321146,"3",11
"2990",4,121.219900279428,"3",11
"3821",5,46.2384323219405,"3",11
"544",1,217.352538365274,"4",11
"1376",2,311.848290704642,"4",11
"2208",3,193.597206080756,"4",11
"3039",4,86.0672452314133,"4",11
"3870",5,42.9804474712601,"4",11
"594",1,180.194842519361,"5",11
"1426",2,289.246094786552,"5",11
"2261",3,224.272221274005,"5",11
"3092",4,131.465547382098,"5",11
"3925",5,83.8348566957817,"5",11
"649",1,297.126588786171,"6",11
"1482",2,450.20367679431,"6",11
"2313",3,306.369102434,"6",11
"3144",4,151.386683058402,"6",11
"3976",5,82.5853198648412,"6",11
"700",1,412.260912463311,"7",11
"1531",2,652.93036014503,"7",11
"2362",3,482.914579355871,"7",11
"3194",4,266.887679955046,"7",11
"4026",5,163.205442253975,"7",11
"753",1,342.129667481436,"8",11
"1584",2,577.743261262856,"8",11
"2417",3,436.569410769991,"8",11
"3249",4,199.480803428573,"8",11
"4078",5,77.6117565461829,"8",11
"806",1,79.2113102175529,"9",11
"1635",2,127.047173717676,"9",11
"2467",3,88.8422834262873,"9",11
"3300",4,47.2170620645276,"9",11
"4131",5,30.4764905725463,"9",11
"78",1,235.160249886629,"10",11
"910",2,405.936163803139,"10",11
"1742",3,291.12818818408,"10",11
"2573",4,155.672843425349,"10",11
"3404",5,103.203468922923,"10",11
"128",1,246.885917330256,"11",11
"960",2,368.77085401778,"11",11
"1791",3,231.942879792605,"11",11
"2622",4,116.635687802369,"11",11
"3455",5,79.3317250181278,"11",11
"179",1,39.4510097081933,"12",11
"1012",2,81.5916910777685,"12",11
"1843",3,54.7936261066897,"12",11
"2678",4,40.6703976549623,"12",11
"3510",5,84.3866491554697,"12",11
"234",1,157.175864197814,"13",11
"1065",2,274.163748061864,"13",11
"1896",3,238.636284145563,"13",11
"2728",4,162.224372039,"13",11
"3560",5,121.697447676487,"13",11
"283",1,62.1242010141025,"14",11
"1114",2,124.033240771342,"14",11
"1947",3,107.916615036882,"14",11
"2779",4,71.3082470263947,"14",11
"3612",5,57.1895334972313,"14",11
"24",1,305.472116623361,"1",12
"854",2,431.019691401778,"1",12
"1687",3,244.151144230225,"1",12
"2519",4,94.5488518328536,"1",12
"3351",5,41.4659798441589,"1",12
"440",1,317.196077079568,"2",12
"1273",2,447.945355131402,"2",12
"2105",3,295.869529248637,"2",12
